Pathway_name	Pathway_number	KOrtholog	Enzyme_name
Nitrogen metabolism	ko00910	K20932	hydrazine synthase subunit [EC:1.7.2.7]
Nitrogen metabolism	ko00910	K20933	hydrazine synthase subunit [EC:1.7.2.7]
Nitrogen metabolism	ko00910	K20934	hydrazine synthase subunit [EC:1.7.2.7]
Nitrogen metabolism	ko00910	K20935	hydrazine dehydrogenase [EC:1.7.2.8]
Nitrogen metabolism	ko00910	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.99.39 1.14.18.3]
Nitrogen metabolism	ko00910	K10945	methane/ammonia monooxygenase subunit B
Nitrogen metabolism	ko00910	K10946	methane/ammonia monooxygenase subunit C
Nitrogen metabolism	ko00910	K05601	hydroxylamine reductase [EC:1.7.99.1]
Nitrogen metabolism	ko00910	K10535	hydroxylamine dehydrogenase [EC:1.7.2.6]
Nitrogen metabolism	ko00910	K00459	nitronate monooxygenase [EC:1.13.12.16]
Nitrogen metabolism	ko00910	K19823	nitroalkane oxidase [EC:1.7.3.1]
Nitrogen metabolism	ko00910	K01501	nitrilase [EC:3.5.5.1]
Nitrogen metabolism	ko00910	K15371	glutamate dehydrogenase [EC:1.4.1.2]
Nitrogen metabolism	ko00910	K00260	glutamate dehydrogenase [EC:1.4.1.2]
Nitrogen metabolism	ko00910	K00261	glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]
Nitrogen metabolism	ko00910	K00262	glutamate dehydrogenase (NADP+) [EC:1.4.1.4]
Nitrogen metabolism	ko00910	K01915	glutamine synthetase [EC:6.3.1.2]
Nitrogen metabolism	ko00910	K00264	glutamate synthase (NADH) [EC:1.4.1.14]
Nitrogen metabolism	ko00910	K00265	glutamate synthase (NADPH) large chain [EC:1.4.1.13]
Nitrogen metabolism	ko00910	K00266	glutamate synthase (NADPH) small chain [EC:1.4.1.13]
Nitrogen metabolism	ko00910	K00284	glutamate synthase (ferredoxin) [EC:1.4.7.1]
Nitrogen metabolism	ko00910	K01948	carbamoyl-phosphate synthase (ammonia) [EC:6.3.4.16]
Nitrogen metabolism	ko00910	K01725	cyanate lyase [EC:4.2.1.104]
Nitrogen metabolism	ko00910	K00926	carbamate kinase [EC:2.7.2.2]
Nitrogen metabolism	ko00910	K01672	carbonic anhydrase [EC:4.2.1.1]
Nitrogen metabolism	ko00910	K18245	carbonic anhydrase 2 [EC:4.2.1.1]
Nitrogen metabolism	ko00910	K18246	carbonic anhydrase 4 [EC:4.2.1.1]
Nitrogen metabolism	ko00910	K01673	carbonic anhydrase [EC:4.2.1.1]
Nitrogen metabolism	ko00910	K01674	carbonic anhydrase [EC:4.2.1.1]
Nitrogen metabolism	ko00910	K01743	carbonic anhydrase [EC:4.2.1.1]
Sulfur metabolism	ko00920	K02048	sulfate/thiosulfate transport system substrate-binding protein
Sulfur metabolism	ko00920	K23163	sulfate/thiosulfate transport system substrate-binding protein
Sulfur metabolism	ko00920	K02046	sulfate/thiosulfate transport system permease protein
Sulfur metabolism	ko00920	K02047	sulfate/thiosulfate transport system permease protein
Sulfur metabolism	ko00920	K02045	sulfate/thiosulfate transport system ATP-binding protein [EC:7.3.2.3]
Sulfur metabolism	ko00920	K15551	taurine transport system substrate-binding protein
Sulfur metabolism	ko00920	K15552	taurine transport system permease protein
Sulfur metabolism	ko00920	K10831	taurine transport system ATP-binding protein [EC:7.6.2.7]
Sulfur metabolism	ko00920	K03119	taurine dioxygenase [EC:1.14.11.17]
Sulfur metabolism	ko00920	K15553	sulfonate transport system substrate-binding protein
Sulfur metabolism	ko00920	K15554	sulfonate transport system permease protein
Sulfur metabolism	ko00920	K15555	sulfonate transport system ATP-binding protein [EC:3.6.3.-]
Sulfur metabolism	ko00920	K04091	alkanesulfonate monooxygenase [EC:1.14.14.5]
Sulfur metabolism	ko00920	K00299	FMN reductase [EC:1.5.1.38]
Sulfur metabolism	ko00920	K13811	3'-phosphoadenosine 5'-phosphosulfate synthase [EC:2.7.1.25 2.7.7.4]
Sulfur metabolism	ko00920	K00955	bifunctional enzyme CysN/CysC [EC:2.7.1.25 2.7.7.4]
Sulfur metabolism	ko00920	K00956	sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]
Sulfur metabolism	ko00920	K00957	sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]
Sulfur metabolism	ko00920	K00958	sulfate adenylyltransferase [EC:2.7.7.4]
Sulfur metabolism	ko00920	K00988	sulfate adenylyltransferase (ADP) / ATP adenylyltransferase [EC:2.7.7.53 2.7.7.5]
Sulfur metabolism	ko00920	K22966	sulfate adenylyltransferase (ADP) / adenylylsulfatase [EC:3.6.2.1 2.7.7.5]
Sulfur metabolism	ko00920	K00860	adenylylsulfate kinase [EC:2.7.1.25]
Sulfur metabolism	ko00920	K01082	3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]
Sulfur metabolism	ko00920	K15759	inositol monophosphatase 3 [EC:3.1.3.7 3.1.3.25]
Sulfur metabolism	ko00920	K15422	3'(2'), 5'-bisphosphate nucleotidase / inositol polyphosphate 1-phosphatase [EC:3.1.3.57 3.1.3.7]
Sulfur metabolism	ko00920	K06881	bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.13.3 3.1.3.7]
Sulfur metabolism	ko00920	K00394	adenylylsulfate reductase, subunit A [EC:1.8.99.2]
Sulfur metabolism	ko00920	K00395	adenylylsulfate reductase, subunit B [EC:1.8.99.2]
Sulfur metabolism	ko00920	K05907	adenylyl-sulfate reductase (glutathione) [EC:1.8.4.9]
Sulfur metabolism	ko00920	K00390	phosphoadenosine phosphosulfate reductase [EC:1.8.4.10 1.8.4.8]
Sulfur metabolism	ko00920	K00387	sulfite oxidase [EC:1.8.3.1]
Sulfur metabolism	ko00920	K05301	sulfite dehydrogenase [EC:1.8.2.1]
Sulfur metabolism	ko00920	K21307	sulfite dehydrogenase (quinone) subunit SoeA [EC:1.8.5.6]
Sulfur metabolism	ko00920	K21308	sulfite dehydrogenase (quinone) subunit SoeB
Sulfur metabolism	ko00920	K21309	sulfite dehydrogenase (quinone) subunit SoeC
Sulfur metabolism	ko00920	K17222	L-cysteine S-thiosulfotransferase [EC:2.8.5.2]
Sulfur metabolism	ko00920	K17223	L-cysteine S-thiosulfotransferase [EC:2.8.5.2]
Sulfur metabolism	ko00920	K17226	sulfur-oxidizing protein SoxY
Sulfur metabolism	ko00920	K17227	sulfur-oxidizing protein SoxZ
Sulfur metabolism	ko00920	K17224	S-sulfosulfanyl-L-cysteine sulfohydrolase [EC:3.1.6.20]
Sulfur metabolism	ko00920	K17225	sulfane dehydrogenase subunit SoxC
Sulfur metabolism	ko00920	K22622	S-disulfanyl-L-cysteine oxidoreductase SoxD [EC:1.8.2.6]
Sulfur metabolism	ko00920	K11180	dissimilatory sulfite reductase alpha subunit [EC:1.8.99.5]
Sulfur metabolism	ko00920	K11181	dissimilatory sulfite reductase beta subunit [EC:1.8.99.5]
Sulfur metabolism	ko00920	K00380	sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]
Sulfur metabolism	ko00920	K00381	sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]
Sulfur metabolism	ko00920	K16950	anaerobic sulfite reductase subunit A
Sulfur metabolism	ko00920	K16951	anaerobic sulfite reductase subunit B
Sulfur metabolism	ko00920	K00385	anaerobic sulfite reductase subunit C
Sulfur metabolism	ko00920	K00392	sulfite reductase (ferredoxin) [EC:1.8.7.1]
Sulfur metabolism	ko00920	K17218	sulfide:quinone oxidoreductase [EC:1.8.5.4]
Sulfur metabolism	ko00920	K17995	sulfhydrogenase subunit gamma (sulfur reductase) [EC:1.12.98.4]
Sulfur metabolism	ko00920	K17996	sulfhydrogenase subunit beta (sulfur reductase) [EC:1.12.98.4]
Sulfur metabolism	ko00920	K17993	sulfhydrogenase subunit alpha [EC:1.12.1.5 1.12.1.3]
Sulfur metabolism	ko00920	K17994	sulfhydrogenase subunit delta [EC:1.12.1.5 1.12.1.3]
Sulfur metabolism	ko00920	K17229	sulfide dehydrogenase [flavocytochrome c] flavoprotein chain [EC:1.8.2.3]
Sulfur metabolism	ko00920	K17230	cytochrome subunit of sulfide dehydrogenase
Sulfur metabolism	ko00920	K16952	sulfur oxygenase/reductase [EC:1.13.11.55]
Sulfur metabolism	ko00920	K17219	sulfur reductase molybdopterin subunit
Sulfur metabolism	ko00920	K17220	sulfur reductase FeS subunit
Sulfur metabolism	ko00920	K17221	sulfur reductase membrane anchor
Sulfur metabolism	ko00920	K22470	eukaryotic sulfide quinone oxidoreductase [EC:1.8.5.8]
Sulfur metabolism	ko00920	K17725	sulfur dioxygenase [EC:1.13.11.18]
Sulfur metabolism	ko00920	K16936	thiosulfate dehydrogenase [quinone] small subunit [EC:1.8.5.2]
Sulfur metabolism	ko00920	K16937	thiosulfate dehydrogenase [quinone] large subunit [EC:1.8.5.2]
Sulfur metabolism	ko00920	K08357	tetrathionate reductase subunit A
Sulfur metabolism	ko00920	K08358	tetrathionate reductase subunit B
Sulfur metabolism	ko00920	K08359	tetrathionate reductase subunit C
Sulfur metabolism	ko00920	K08352	thiosulfate reductase / polysulfide reductase chain A [EC:1.8.5.5]
Sulfur metabolism	ko00920	K08353	thiosulfate reductase electron transport protein
Sulfur metabolism	ko00920	K08354	thiosulfate reductase cytochrome b subunit
Sulfur metabolism	ko00920	K01011	thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.2 2.8.1.1]
Sulfur metabolism	ko00920	K02439	thiosulfate sulfurtransferase [EC:2.8.1.1]
Sulfur metabolism	ko00920	K00640	serine O-acetyltransferase [EC:2.3.1.30]
Sulfur metabolism	ko00920	K23304	serine O-acetyltransferase [EC:2.3.1.30]
Sulfur metabolism	ko00920	K10150	cysteine synthase / O-phosphoserine sulfhydrylase / cystathionine beta-synthase [EC:4.2.1.22 2.5.1.65 2.5.1.47]
Sulfur metabolism	ko00920	K01738	cysteine synthase [EC:2.5.1.47]
Sulfur metabolism	ko00920	K13034	L-3-cyanoalanine synthase/ cysteine synthase [EC:4.4.1.9 2.5.1.47]
Sulfur metabolism	ko00920	K17069	O-acetylhomoserine/O-acetylserine sulfhydrylase [EC:2.5.1.47 2.5.1.49]
Sulfur metabolism	ko00920	K00651	homoserine O-succinyltransferase/O-acetyltransferase [EC:2.3.1.31 2.3.1.46]
Sulfur metabolism	ko00920	K00641	homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.46 2.3.1.31]
Sulfur metabolism	ko00920	K01739	cystathionine gamma-synthase [EC:2.5.1.48]
Sulfur metabolism	ko00920	K10764	O-succinylhomoserine sulfhydrylase [EC:2.5.1.-]
Sulfur metabolism	ko00920	K17217	cystathionine gamma-lyase / homocysteine desulfhydrase [EC:4.4.1.2 4.4.1.1]
Sulfur metabolism	ko00920	K17285	methanethiol oxidase [EC:1.8.3.4]
Sulfur metabolism	ko00920	K17228	dimethylsulfone monooxygenase [EC:1.14.14.35]
Sulfur metabolism	ko00920	K16968	methanesulfonate monooxygenase subunit alpha [EC:1.14.13.111]
Sulfur metabolism	ko00920	K16969	methanesulfonate monooxygenase subunit beta [EC:1.14.13.111]
Sulfur metabolism	ko00920	K15762	toluene monooxygenase system ferredoxin subunit
Sulfur metabolism	ko00920	K15765	toluene monooxygenase electron transfer component [EC:1.18.1.3]
Sulfur metabolism	ko00920	K07306	anaerobic dimethyl sulfoxide reductase subunit A [EC:1.8.5.3]
Sulfur metabolism	ko00920	K07307	anaerobic dimethyl sulfoxide reductase subunit B
Sulfur metabolism	ko00920	K07308	anaerobic dimethyl sulfoxide reductase subunit C
Sulfur metabolism	ko00920	K16964	dimethylsulfide dehydrogenase subunit alpha [EC:1.8.2.4]
Sulfur metabolism	ko00920	K16965	dimethylsulfide dehydrogenase subunit beta
Sulfur metabolism	ko00920	K16966	dimethylsulfide dehydrogenase subunit gamma
Sulfur metabolism	ko00920	K16953	dimethylpropiothetin dethiomethylase [EC:4.4.1.3]
Sulfur metabolism	ko00920	K17486	dimethylsulfoniopropionate demethylase [EC:2.1.1.269]
Sulfur metabolism	ko00920	K20034	3-(methylthio)propionyl---CoA ligase [EC:6.2.1.44]
Sulfur metabolism	ko00920	K20035	3-(methylthio)propanoyl-CoA dehydrogenase [EC:1.3.8.-]
Sulfur metabolism	ko00920	K20036	(methylthio)acryloyl-CoA hydratase [EC:4.2.1.155]
Sulfur metabolism	ko00920	K16967	dimethyl-sulfide monooxygenase [EC:1.14.13.131]
Sulfur metabolism	ko00920	K21310	methanethiol S-methyltransferase [EC:2.1.1.334]
Sulfur metabolism	ko00920	K16954	methylthiol:coenzyme M methyltransferase [EC:2.1.1.251]
Sulfur metabolism	ko00920	K16955	methylated-thiol--corrinoid protein
