Genus	Sum	Percent	KOrtholog	Host_Genus
g__Erysipelothrix	0	0	K16785	Alouatta
g__Escherichia	0	0	K16785	Alouatta
g__Eubacteriaceae_noname	0	0	K16785	Alouatta
g__Exiguobacterium	0	0	K16785	Alouatta
g__Faecalibacterium	0	0	K16785	Alouatta
g__Filifactor	0	0	K16785	Alouatta
g__Fusobacterium	0.868	4.11745173378872	K16785	Alouatta
g__Gemella	0	0	K16785	Alouatta
g__Johnsonella	0	0	K16785	Alouatta
g__Kocuria	0	0	K16785	Alouatta
g__Lachnoanaerobaculum	0	0	K16785	Alouatta
g__Lachnospiraceae_noname	0	0	K16785	Alouatta
g__Lactobacillus	0	0	K16785	Alouatta
g__Lactococcus	0	0	K16785	Alouatta
g__Leptotrichia	0	0	K16785	Alouatta
g__Lysinibacillus	0	0	K16785	Alouatta
g__Macrococcus	0	0	K16785	Alouatta
g__Methanobrevibacter	0	0	K16785	Alouatta
g__Micromonospora	0	0	K16785	Alouatta
g__Mogibacterium	0	0	K16785	Alouatta
g__Olsenella	0	0	K16785	Alouatta
g__Parvimonas	0	0	K16785	Alouatta
g__Peptostreptococcaceae_noname	0	0	K16785	Alouatta
g__Peptostreptococcus	0	0	K16785	Alouatta
g__Propionibacterium	3.234	15.3408282339547	K16785	Alouatta
g__Pseudoramibacter	0	0	K16785	Alouatta
g__Rothia	0	0	K16785	Alouatta
g__Selenomonas	0	0	K16785	Alouatta
g__Slackia	0	0	K16785	Alouatta
g__Staphylococcus	0	0	K16785	Alouatta
g__Streptococcus	1.039	4.92860869977705	K16785	Alouatta
g__Streptomyces	0	0	K16785	Alouatta
g__Veillonella	0	0	K16785	Alouatta
unclassified	15.465	73.3598975380675	K16785	Alouatta
Total	21.081	100	K16785	Alouatta
g__Catonella	1.51	0.102315653956262	K16926	Homo
g__Clostridiales_Family_XIII_Incertae_Sedis_noname	58.348	3.95358528280792	K16926	Homo
g__Eggerthia	0	0	K16926	Homo
g__Eubacteriaceae_noname	1.866	0.126437755153897	K16926	Homo
g__Filifactor	198.584	13.4557959107618	K16926	Homo
g__Johnsonella	0.945	0.0640319821117002	K16926	Homo
g__Lachnospiraceae_noname	0.5	0.0338793556146562	K16926	Homo
g__Methanobrevibacter	1.413	0.0957430589670184	K16926	Homo
g__Olsenella	22.913	1.55255535039724	K16926	Homo
g__Peptostreptococcus	313.792	21.2621415140684	K16926	Homo
g__Propionibacterium	594.301	40.2690698422916	K16926	Homo
g__Pseudoramibacter	20.134	1.36425389189098	K16926	Homo
g__Selenomonas	0.956	0.0647773279352227	K16926	Homo
g__Slackia	17.801	1.20617281859299	K16926	Homo
g__Staphylococcus	0	0	K16926	Homo
g__Streptococcus	242.762	16.4492402554503	K16926	Homo
Total	1475.825	100	K16926	Homo
g__Catonella	0	0	K16926	Pan
g__Clostridiales_Family_XIII_Incertae_Sedis_noname	33.531	4.96101436624303	K16926	Pan
g__Eggerthia	0.134	0.0198257112843806	K16926	Pan
g__Eubacteriaceae_noname	0	0	K16926	Pan
g__Filifactor	81.966	12.1271212771309	K16926	Pan
g__Johnsonella	0	0	K16926	Pan
g__Lachnospiraceae_noname	0	0	K16926	Pan
g__Methanobrevibacter	0	0	K16926	Pan
g__Olsenella	293.497	43.4237819763571	K16926	Pan
g__Peptostreptococcus	54.241	8.02512243116484	K16926	Pan
g__Propionibacterium	52.23	7.72758880882984	K16926	Pan
g__Pseudoramibacter	18.66	2.76080427288464	K16926	Pan
g__Selenomonas	0	0	K16926	Pan
g__Slackia	141.447	20.9275177913566	K16926	Pan
g__Staphylococcus	0.184	0.0272233647487017	K16926	Pan
g__Streptococcus	0	0	K16926	Pan
Total	675.89	100	K16926	Pan
g__Catonella	0	0	K16926	Gorilla
g__Clostridiales_Family_XIII_Incertae_Sedis_noname	5.337	2.04667822245402	K16926	Gorilla
g__Eggerthia	0	0	K16926	Gorilla
g__Eubacteriaceae_noname	0	0	K16926	Gorilla
g__Filifactor	1.492	0.572164869383811	K16926	Gorilla
g__Johnsonella	0	0	K16926	Gorilla
g__Lachnospiraceae_noname	0	0	K16926	Gorilla
g__Methanobrevibacter	0	0	K16926	Gorilla
g__Olsenella	106.396	40.8016443987667	K16926	Gorilla
g__Peptostreptococcus	0	0	K16926	Gorilla
g__Propionibacterium	63.286	24.2694543725361	K16926	Gorilla
g__Pseudoramibacter	0.176	0.0674939792302618	K16926	Gorilla
g__Selenomonas	0	0	K16926	Gorilla
g__Slackia	75.109	28.8034391250326	K16926	Gorilla
g__Staphylococcus	0.148	0.0567563007163566	K16926	Gorilla
g__Streptococcus	8.82	3.38236873188017	K16926	Gorilla
Total	260.764	100	K16926	Gorilla
g__Catonella	0	0	K16926	Alouatta
g__Clostridiales_Family_XIII_Incertae_Sedis_noname	0	0	K16926	Alouatta
g__Eggerthia	0	0	K16926	Alouatta
g__Eubacteriaceae_noname	0	0	K16926	Alouatta
g__Filifactor	0	0	K16926	Alouatta
g__Johnsonella	0	0	K16926	Alouatta
g__Lachnospiraceae_noname	0	0	K16926	Alouatta
g__Methanobrevibacter	0	0	K16926	Alouatta
g__Olsenella	0	0	K16926	Alouatta
g__Peptostreptococcus	0	0	K16926	Alouatta
g__Propionibacterium	13.318	96.01326508543	K16926	Alouatta
g__Pseudoramibacter	0	0	K16926	Alouatta
g__Selenomonas	0	0	K16926	Alouatta
g__Slackia	0	0	K16926	Alouatta
g__Staphylococcus	0	0	K16926	Alouatta
g__Streptococcus	0.553	3.98673491456997	K16926	Alouatta
Total	13.871	100	K16926	Alouatta
