Pathway_name	Pathway_number	KOrtholog	Enzyme_name
Sphingolipid metabolism	ko00600	K12349	neutral ceramidase [EC:3.5.1.23]
Sphingolipid metabolism	ko00600	K01441	alkaline ceramidase [EC:3.5.1.23]
Sphingolipid metabolism	ko00600	K04711	dihydroceramidase [EC:3.5.1.-]
Sphingolipid metabolism	ko00600	K04712	sphingolipid 4-desaturase/C4-monooxygenase [EC:1.14.18.5 1.14.19.17]
Sphingolipid metabolism	ko00600	K04713	sphinganine C4-monooxygenase [EC:1.14.18.5]
Sphingolipid metabolism	ko00600	K05848	phytoceramidase [EC:3.5.1.-]
Sphingolipid metabolism	ko00600	K04714	shingomyelin synthase [EC:2.7.8.27]
Sphingolipid metabolism	ko00600	K12350	sphingomyelin phosphodiesterase [EC:3.1.4.12]
Sphingolipid metabolism	ko00600	K12351	sphingomyelin phosphodiesterase 2 [EC:3.1.4.12]
Sphingolipid metabolism	ko00600	K12352	sphingomyelin phosphodiesterase 3 [EC:3.1.4.12]
Sphingolipid metabolism	ko00600	K12353	sphingomyelin phosphodiesterase 4 [EC:3.1.4.12]
Sphingolipid metabolism	ko00600	K12354	ectonucleotide pyrophosphatase/phosphodiesterase family member 7 [EC:3.1.4.12]
Sphingolipid metabolism	ko00600	K01117	sphingomyelin phosphodiesterase [EC:3.1.4.12]
Sphingolipid metabolism	ko00600	K01123	sphingomyelin phosphodiesterase D [EC:3.1.4.41]
Sphingolipid metabolism	ko00600	K04715	ceramide kinase [EC:2.7.1.138]
Sphingolipid metabolism	ko00600	K01080	phosphatidate phosphatase [EC:3.1.3.4]
Sphingolipid metabolism	ko00600	K04716	sphingosine-1-phosphate phosphatase 1 [EC:3.1.3.-]
Sphingolipid metabolism	ko00600	K04717	sphingosine-1-phosphate phosphotase 2 [EC:3.1.3.-]
Sphingolipid metabolism	ko00600	K23451	dihydrosphingosine 1-phosphate phosphatase [EC:3.1.3.-]
Sphingolipid metabolism	ko00600	K04718	sphingosine kinase [EC:2.7.1.91]
Sphingolipid metabolism	ko00600	K01634	sphinganine-1-phosphate aldolase [EC:4.1.2.27]
Sphingolipid metabolism	ko00600	K00720	ceramide glucosyltransferase [EC:2.4.1.80]
Sphingolipid metabolism	ko00600	K01201	glucosylceramidase [EC:3.2.1.45]
Sphingolipid metabolism	ko00600	K17108	non-lysosomal glucosylceramidase [EC:3.2.1.45]
Sphingolipid metabolism	ko00600	K07553	beta-1,4-galactosyltransferase 6 [EC:2.4.1.274]
Sphingolipid metabolism	ko00600	K01190	beta-galactosidase [EC:3.2.1.23]
Sphingolipid metabolism	ko00600	K12309	beta-galactosidase [EC:3.2.1.23]
Sphingolipid metabolism	ko00600	K04628	ceramide galactosyltransferase [EC:2.4.1.47]
Sphingolipid metabolism	ko00600	K01202	galactosylceramidase [EC:3.2.1.46]
Sphingolipid metabolism	ko00600	K01019	galactosylceramide sulfotransferase [EC:2.8.2.11]
Sphingolipid metabolism	ko00600	K01130	arylsulfatase [EC:3.1.6.1]
Sphingolipid metabolism	ko00600	K01134	arylsulfatase A [EC:3.1.6.8]
Sphingolipid metabolism	ko00600	K01186	sialidase-1 [EC:3.2.1.18]
Sphingolipid metabolism	ko00600	K12357	sialidase-2/3/4 [EC:3.2.1.18]
Sphingolipid metabolism	ko00600	K23550	sialidase [EC:3.2.1.18]
Sphingolipid metabolism	ko00600	K01189	alpha-galactosidase [EC:3.2.1.22]
Sphingolipid metabolism	ko00600	K07406	alpha-galactosidase [EC:3.2.1.22]
Sphingolipid metabolism	ko00600	K07407	alpha-galactosidase [EC:3.2.1.22]
Arachidonic acid metabolism	ko00590	K01047	secretory phospholipase A2 [EC:3.1.1.4]
Arachidonic acid metabolism	ko00590	K16342	cytosolic phospholipase A2 [EC:3.1.1.4]
Arachidonic acid metabolism	ko00590	K16343	calcium-independent phospholipase A2 [EC:3.1.1.4]
Arachidonic acid metabolism	ko00590	K14621	phospholipase B1, membrane-associated [EC:3.1.1.5 3.1.1.4]
Arachidonic acid metabolism	ko00590	K14674	TAG lipase / steryl ester hydrolase / phospholipase A2 / LPA acyltransferase [EC:2.3.1.51 3.1.1.4 3.1.1.13 3.1.1.3]
Arachidonic acid metabolism	ko00590	K16817	HRAS-like suppressor 3 [EC:3.1.1.4 3.1.1.32]
Arachidonic acid metabolism	ko00590	K01058	phospholipase A1/A2 [EC:3.1.1.4 3.1.1.32]
Arachidonic acid metabolism	ko00590	K00509	prostaglandin-endoperoxide synthase 1 [EC:1.14.99.1]
Arachidonic acid metabolism	ko00590	K11987	prostaglandin-endoperoxide synthase 2 [EC:1.14.99.1]
Arachidonic acid metabolism	ko00590	K15729	microsomal prostaglandin-E synthase 1 [EC:5.3.99.3]
Arachidonic acid metabolism	ko00590	K05309	microsomal prostaglandin-E synthase 2 [EC:5.3.99.3]
Arachidonic acid metabolism	ko00590	K15730	cytosolic prostaglandin-E synthase [EC:5.3.99.3]
Arachidonic acid metabolism	ko00590	K00079	carbonyl reductase 1 [EC:1.1.1.197 1.1.1.189 1.1.1.184]
Arachidonic acid metabolism	ko00590	K00081	carbonyl reductase 2 [EC:1.1.1.184]
Arachidonic acid metabolism	ko00590	K00084	carbonyl reductase 3 [EC:1.1.1.184]
Arachidonic acid metabolism	ko00590	K15717	prostamide/prostaglandin F2alpha synthase [EC:1.11.1.20]
Arachidonic acid metabolism	ko00590	K23486	9,11-endoperoxide prostaglandin H2 reductase [EC:1.1.1.-]
Arachidonic acid metabolism	ko00590	K01832	thromboxane-A synthase [EC:5.3.99.5]
Arachidonic acid metabolism	ko00590	K01830	prostaglandin-H2 D-isomerase [EC:5.3.99.2]
Arachidonic acid metabolism	ko00590	K04097	prostaglandin-H2 D-isomerase / glutathione transferase [EC:2.5.1.18 5.3.99.2]
Arachidonic acid metabolism	ko00590	K04119	aldo-keto reductase family 1 member C3 [EC:1.1.1.357 1.1.1.213 1.1.1.188 1.1.1.51]
Arachidonic acid metabolism	ko00590	K01831	prostacyclin synthase [EC:5.3.99.4]
Arachidonic acid metabolism	ko00590	K00461	arachidonate 5-lipoxygenase [EC:1.13.11.34]
Arachidonic acid metabolism	ko00590	K01254	leukotriene-A4 hydrolase [EC:3.3.2.6]
Arachidonic acid metabolism	ko00590	K17726	phylloquinone omega-hydroxylase / docosahexaenoic acid omega-hydroxylase / leukotriene-B4 20-monooxygenase [EC:1.14.14.94 1.14.14.79 1.14.14.78]
Arachidonic acid metabolism	ko00590	K00807	leukotriene-C4 synthase [EC:4.4.1.20]
Arachidonic acid metabolism	ko00590	K18592	gamma-glutamyltranspeptidase / glutathione hydrolase / leukotriene-C4 hydrolase [EC:3.4.19.14 3.4.19.13 2.3.2.2]
Arachidonic acid metabolism	ko00590	K00432	glutathione peroxidase [EC:1.11.1.9]
Arachidonic acid metabolism	ko00590	K07415	cytochrome P450 family 2 subfamily E polypeptide 1 [EC:1.14.13.-]
Arachidonic acid metabolism	ko00590	K07418	cytochrome P450 family 2 subfamily J [EC:1.14.14.75 1.14.14.74 1.14.14.73 1.14.14.1]
Arachidonic acid metabolism	ko00590	K07422	cytochrome P450 family 2 subfamily U polypeptide 1
Arachidonic acid metabolism	ko00590	K07425	long-chain fatty acid omega-monooxygenase [EC:1.14.14.80]
Arachidonic acid metabolism	ko00590	K17721	cytochrome P450 family 2 subfamily C polypeptide 19 [EC:1.14.14.- 1.14.14.75 1.14.14.53 1.14.14.52 1.14.14.51]
Arachidonic acid metabolism	ko00590	K17728	cytochrome P450 family 4 subfamily F polypeptide 8 [EC:1.14.14.1]
Arachidonic acid metabolism	ko00590	K00458	arachidonate 12-lipoxygenase [EC:1.13.11.31]
Arachidonic acid metabolism	ko00590	K08021	arachidonate 12-lipoxygenase (R-type) [EC:1.13.11.-]
Arachidonic acid metabolism	ko00590	K08022	arachidonate 15-lipoxygenase (second type) / 8-lipoxygenase (S-type) [EC:1.13.11.- 1.13.11.33]
Arachidonic acid metabolism	ko00590	K17709	cytochrome P450 family 2 subfamily B polypeptide 6 [EC:1.14.13.-]
Arachidonic acid metabolism	ko00590	K07412	cytochrome P450 family 2 subfamily B [EC:1.14.14.1]
Arachidonic acid metabolism	ko00590	K07413	cytochrome P450 family 2 subfamily C [EC:1.14.14.1]
Arachidonic acid metabolism	ko00590	K17718	cytochrome P450 family 2 subfamily C polypeptide 8 [EC:1.14.14.1]
Arachidonic acid metabolism	ko00590	K17719	cytochrome P450 family 2 subfamily C polypeptide 9 [EC:1.14.14.- 1.14.14.53 1.14.14.52 1.14.14.51]
Arachidonic acid metabolism	ko00590	K08726	soluble epoxide hydrolase / lipid-phosphate phosphatase [EC:3.1.3.76 3.3.2.10]
Arachidonic acid metabolism	ko00590	K00460	arachidonate 15-lipoxygenase [EC:1.13.11.33]
Arachidonic acid metabolism	ko00590	K19246	arachidonate 15-lipoxygenase [EC:1.13.11.33]
Linoleic acid metabolism	ko00591	K01047	secretory phospholipase A2 [EC:3.1.1.4]
Linoleic acid metabolism	ko00591	K16342	cytosolic phospholipase A2 [EC:3.1.1.4]
Linoleic acid metabolism	ko00591	K16343	calcium-independent phospholipase A2 [EC:3.1.1.4]
Linoleic acid metabolism	ko00591	K14621	phospholipase B1, membrane-associated [EC:3.1.1.5 3.1.1.4]
Linoleic acid metabolism	ko00591	K14674	TAG lipase / steryl ester hydrolase / phospholipase A2 / LPA acyltransferase [EC:2.3.1.51 3.1.1.4 3.1.1.13 3.1.1.3]
Linoleic acid metabolism	ko00591	K16817	HRAS-like suppressor 3 [EC:3.1.1.4 3.1.1.32]
Linoleic acid metabolism	ko00591	K01058	phospholipase A1/A2 [EC:3.1.1.4 3.1.1.32]
Linoleic acid metabolism	ko00591	K15718	linoleate 9S-lipoxygenase [EC:1.13.11.58]
Linoleic acid metabolism	ko00591	K00454	lipoxygenase [EC:1.13.11.12]
Linoleic acid metabolism	ko00591	K00460	arachidonate 15-lipoxygenase [EC:1.13.11.33]
Linoleic acid metabolism	ko00591	K21794	linoleate 11-lipoxygenase [EC:1.13.11.45]
Linoleic acid metabolism	ko00591	K17862	linoleate 10R-lipoxygenase [EC:1.13.11.62]
Linoleic acid metabolism	ko00591	K17863	linoleate 8R-lipoxygenase / 9,12-octadecadienoate 8-hydroperoxide 8R-isomerase [EC:5.4.4.5 1.13.11.60]
Linoleic acid metabolism	ko00591	K17864	linoleate 8R-lipoxygenase / 9,12-octadecadienoate 8-hydroperoxide 8S-isomerase [EC:5.4.4.6 1.13.11.60]
Linoleic acid metabolism	ko00591	K07409	cytochrome P450 family 1 subfamily A polypeptide 2 [EC:1.14.14.1]
Linoleic acid metabolism	ko00591	K17718	cytochrome P450 family 2 subfamily C polypeptide 8 [EC:1.14.14.1]
Linoleic acid metabolism	ko00591	K17719	cytochrome P450 family 2 subfamily C polypeptide 9 [EC:1.14.14.- 1.14.14.53 1.14.14.52 1.14.14.51]
Linoleic acid metabolism	ko00591	K17721	cytochrome P450 family 2 subfamily C polypeptide 19 [EC:1.14.14.- 1.14.14.75 1.14.14.53 1.14.14.52 1.14.14.51]
Linoleic acid metabolism	ko00591	K07413	cytochrome P450 family 2 subfamily C [EC:1.14.14.1]
Linoleic acid metabolism	ko00591	K07418	cytochrome P450 family 2 subfamily J [EC:1.14.14.75 1.14.14.74 1.14.14.73 1.14.14.1]
Linoleic acid metabolism	ko00591	K07415	cytochrome P450 family 2 subfamily E polypeptide 1 [EC:1.14.13.-]
Linoleic acid metabolism	ko00591	K17689	cytochrome P450 family 3 subfamily A polypeptide 4 [EC:1.14.13.- 1.14.14.73 1.14.14.57 1.14.14.56 1.14.14.55 1.14.13.32]
Linoleic acid metabolism	ko00591	K07424	cytochrome P450 family 3 subfamily A [EC:1.14.14.1]
Linoleic acid metabolism	ko00591	K00508	linoleoyl-CoA desaturase [EC:1.14.19.3]
Linoleic acid metabolism	ko00591	K08262	acyl-lipid delta12-acetylenase [EC:1.14.19.39]
alpha-Linolenic acid metabolism	ko00592	K01047	secretory phospholipase A2 [EC:3.1.1.4]
alpha-Linolenic acid metabolism	ko00592	K16342	cytosolic phospholipase A2 [EC:3.1.1.4]
alpha-Linolenic acid metabolism	ko00592	K16343	calcium-independent phospholipase A2 [EC:3.1.1.4]
alpha-Linolenic acid metabolism	ko00592	K14621	phospholipase B1, membrane-associated [EC:3.1.1.5 3.1.1.4]
alpha-Linolenic acid metabolism	ko00592	K14674	TAG lipase / steryl ester hydrolase / phospholipase A2 / LPA acyltransferase [EC:2.3.1.51 3.1.1.4 3.1.1.13 3.1.1.3]
alpha-Linolenic acid metabolism	ko00592	K16817	HRAS-like suppressor 3 [EC:3.1.1.4 3.1.1.32]
alpha-Linolenic acid metabolism	ko00592	K01058	phospholipase A1/A2 [EC:3.1.1.4 3.1.1.32]
alpha-Linolenic acid metabolism	ko00592	K16818	phospholipase A1 [EC:3.1.1.32]
alpha-Linolenic acid metabolism	ko00592	K22389	phospholipase A1 [EC:3.1.1.32]
alpha-Linolenic acid metabolism	ko00592	K10226	acyl-CoA 6-desaturase (Delta-6 desaturase) [EC:1.14.19.3]
alpha-Linolenic acid metabolism	ko00592	K00454	lipoxygenase [EC:1.13.11.12]
alpha-Linolenic acid metabolism	ko00592	K01723	hydroperoxide dehydratase [EC:4.2.1.92]
alpha-Linolenic acid metabolism	ko00592	K10525	allene oxide cyclase [EC:5.3.99.6]
alpha-Linolenic acid metabolism	ko00592	K05894	12-oxophytodienoic acid reductase [EC:1.3.1.42]
alpha-Linolenic acid metabolism	ko00592	K10526	OPC-8:0 CoA ligase 1 [EC:6.2.1.-]
alpha-Linolenic acid metabolism	ko00592	K00232	acyl-CoA oxidase [EC:1.3.3.6]
alpha-Linolenic acid metabolism	ko00592	K10527	enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.211 1.1.1.35 4.2.1.17]
alpha-Linolenic acid metabolism	ko00592	K00632	acetyl-CoA acyltransferase [EC:2.3.1.16]
alpha-Linolenic acid metabolism	ko00592	K07513	acetyl-CoA acyltransferase 1 [EC:2.3.1.16]
alpha-Linolenic acid metabolism	ko00592	K08241	jasmonate O-methyltransferase [EC:2.1.1.141]
alpha-Linolenic acid metabolism	ko00592	K10528	hydroperoxide lyase [EC:4.1.2.-]
alpha-Linolenic acid metabolism	ko00592	K18857	alcohol dehydrogenase class-P [EC:1.1.1.1]
alpha-Linolenic acid metabolism	ko00592	K18858	(Z)-3-hexen-1-ol acetyltransferase [EC:2.3.1.195]
alpha-Linolenic acid metabolism	ko00592	K00224	chloroplastic oxoene reductase [EC:1.3.1.-]
alpha-Linolenic acid metabolism	ko00592	K10529	alpha-dioxygenase [EC:1.14.99.-]
Biosynthesis of unsaturated fatty acids	ko01040	K10247	elongation of very long chain fatty acids protein 1 [EC:2.3.1.199]
Biosynthesis of unsaturated fatty acids	ko01040	K10205	elongation of very long chain fatty acids protein 2 [EC:2.3.1.199]
Biosynthesis of unsaturated fatty acids	ko01040	K10248	elongation of very long chain fatty acids protein 3 [EC:2.3.1.199]
Biosynthesis of unsaturated fatty acids	ko01040	K10249	elongation of very long chain fatty acids protein 4 [EC:2.3.1.199]
Biosynthesis of unsaturated fatty acids	ko01040	K10244	elongation of very long chain fatty acids protein 5 [EC:2.3.1.199]
Biosynthesis of unsaturated fatty acids	ko01040	K10203	elongation of very long chain fatty acids protein 6 [EC:2.3.1.199]
Biosynthesis of unsaturated fatty acids	ko01040	K10250	elongation of very long chain fatty acids protein 7 [EC:2.3.1.199]
Biosynthesis of unsaturated fatty acids	ko01040	K10245	fatty acid elongase 2 [EC:2.3.1.199]
Biosynthesis of unsaturated fatty acids	ko01040	K10246	fatty acid elongase 3 [EC:2.3.1.199]
Biosynthesis of unsaturated fatty acids	ko01040	K10251	17beta-estradiol 17-dehydrogenase / very-long-chain 3-oxoacyl-CoA reductase [EC:1.1.1.330 1.1.1.62]
Biosynthesis of unsaturated fatty acids	ko01040	K10703	very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase [EC:4.2.1.134]
Biosynthesis of unsaturated fatty acids	ko01040	K10258	very-long-chain enoyl-CoA reductase [EC:1.3.1.93]
Biosynthesis of unsaturated fatty acids	ko01040	K00507	stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]
Biosynthesis of unsaturated fatty acids	ko01040	K03921	acyl-[acyl-carrier-protein] desaturase [EC:1.14.19.26 1.14.19.11 1.14.19.2]
Biosynthesis of unsaturated fatty acids	ko01040	K03922	acyl-[acyl-carrier-protein] desaturase [EC:1.14.19.2]
Biosynthesis of unsaturated fatty acids	ko01040	K22769	NADPH-dependent stearoyl-CoA 9-desaturase [EC:1.14.19.-]
Biosynthesis of unsaturated fatty acids	ko01040	K22770	stearoyl-CoA 9-desaturase NADPH oxidoreductase
Biosynthesis of unsaturated fatty acids	ko01040	K10256	omega-6 fatty acid desaturase / acyl-lipid omega-6 desaturase (Delta-12 desaturase) [EC:1.14.19.22 1.14.19.6]
Biosynthesis of unsaturated fatty acids	ko01040	K23006	omega-3 fatty acid desaturase (Delta-15 desaturase) [EC:1.14.19.-]
Biosynthesis of unsaturated fatty acids	ko01040	K22993	bifunctional Delta-12/omega-3 fatty acid desaturase [EC:1.14.19.- 1.14.19.6]
Biosynthesis of unsaturated fatty acids	ko01040	K10226	acyl-CoA 6-desaturase (Delta-6 desaturase) [EC:1.14.19.3]
Biosynthesis of unsaturated fatty acids	ko01040	K10224	acyl-CoA (8-3)-desaturase (Delta-5 desaturase) [EC:1.14.19.44]
Biosynthesis of unsaturated fatty acids	ko01040	K00232	acyl-CoA oxidase [EC:1.3.3.6]
Biosynthesis of unsaturated fatty acids	ko01040	K12405	(3R)-3-hydroxyacyl-CoA dehydrogenase / 3a,7a,12a-trihydroxy-5b-cholest-24-enoyl-CoA hydratase / enoyl-CoA hydratase 2 [EC:4.2.1.119 4.2.1.107 1.1.1.-]
Biosynthesis of unsaturated fatty acids	ko01040	K07513	acetyl-CoA acyltransferase 1 [EC:2.3.1.16]
Biosynthesis of unsaturated fatty acids	ko01040	K08764	sterol carrier protein 2 [EC:2.3.1.176]
Biosynthesis of unsaturated fatty acids	ko01040	K01068	acyl-coenzyme A thioesterase 1/2/4 [EC:3.1.2.2]
Biosynthesis of unsaturated fatty acids	ko01040	K17360	acyl-coenzyme A thioesterase 7 [EC:3.1.2.2]
Biosynthesis of unsaturated fatty acids	ko01040	K00659	bile acid-CoA:amino acid N-acyltransferase [EC:3.1.2.2 2.3.1.65]
Biosynthesis of unsaturated fatty acids	ko01040	K10804	acyl-CoA thioesterase I [EC:3.1.1.5 3.1.1.2 3.1.2.2 3.1.2.-]
Biosynthesis of unsaturated fatty acids	ko01040	K10805	acyl-CoA thioesterase II [EC:3.1.2.-]
Biosynthesis of unsaturated fatty acids	ko01040	K10806	acyl-CoA thioesterase YciA [EC:3.1.2.-]
