Pathway_name	Pathway_number	KOrtholog	Enzyme_name
Lysine degradation	ko00310	K01782	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:5.1.2.3 4.2.1.17 1.1.1.35]
Lysine degradation	ko00310	K07515	enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.211 4.2.1.17]
Lysine degradation	ko00310	K07514	enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / 3,2-trans-enoyl-CoA isomerase [EC:5.3.3.8 1.1.1.35 4.2.1.17]
Lysine degradation	ko00310	K07511	enoyl-CoA hydratase [EC:4.2.1.17]
Lysine degradation	ko00310	K00022	3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
Lysine degradation	ko00310	K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
Lysine degradation	ko00310	K18201	hydroxylysine kinase [EC:2.7.1.81]
Lysine degradation	ko00310	K18202	5-phosphonooxy-L-lysine phospho-lyase [EC:4.2.3.134]
Lysine degradation	ko00310	K00468	lysine 2-monooxygenase [EC:1.13.12.2]
Lysine degradation	ko00310	K01506	5-aminopentanamidase [EC:3.5.1.30]
Lysine degradation	ko00310	K01582	lysine decarboxylase [EC:4.1.1.18]
Lysine degradation	ko00310	K23385	D-ornithine/D-lysine decarboxylase [EC:4.1.1.116]
Lysine degradation	ko00310	K09251	putrescine aminotransferase [EC:2.6.1.82]
Lysine degradation	ko00310	K00137	aminobutyraldehyde dehydrogenase [EC:1.2.1.19]
Lysine degradation	ko00310	K14268	5-aminovalerate/4-aminobutyrate aminotransferase [EC:2.6.1.19 2.6.1.48]
Lysine degradation	ko00310	K07250	4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.48 2.6.1.22 2.6.1.19]
Lysine degradation	ko00310	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.20 1.2.1.79 1.2.1.16]
Lysine degradation	ko00310	K15737	glutarate hydroxylase [EC:1.14.11.-]
Lysine degradation	ko00310	K15736	L-2-hydroxyglutarate oxidase [EC:1.1.5.-]
Lysine degradation	ko00310	K03897	lysine N6-hydroxylase [EC:1.14.13.59]
Lysine degradation	ko00310	K03896	acetyl CoA:N6-hydroxylysine acetyl transferase [EC:2.3.1.102]
Lysine degradation	ko00310	K03894	N2-citryl-N6-acetyl-N6-hydroxylysine synthase [EC:6.3.2.38]
Lysine degradation	ko00310	K03895	aerobactin synthase [EC:6.3.2.39]
Lysine degradation	ko00310	K01843	lysine 2,3-aminomutase [EC:5.4.3.2]
Lysine degradation	ko00310	K01844	beta-lysine 5,6-aminomutase alpha subunit [EC:5.4.3.3]
Lysine degradation	ko00310	K18011	beta-lysine 5,6-aminomutase beta subunit [EC:5.4.3.3]
Lysine degradation	ko00310	K18012	L-erythro-3,5-diaminohexanoate dehydrogenase [EC:1.4.1.11]
Lysine degradation	ko00310	K18013	3-keto-5-aminohexanoate cleavage enzyme [EC:2.3.1.247]
Lysine degradation	ko00310	K18014	3-aminobutyryl-CoA ammonia-lyase [EC:4.3.1.14]
Lysine degradation	ko00310	K01034	acetate CoA/acetoacetate CoA-transferase alpha subunit [EC:2.8.3.9 2.8.3.8]
Lysine degradation	ko00310	K01035	acetate CoA/acetoacetate CoA-transferase beta subunit [EC:2.8.3.9 2.8.3.8]
Lysine degradation	ko00310	K21672	2,4-diaminopentanoate dehydrogenase [EC:1.4.1.26 1.4.1.12]
Lysine degradation	ko00310	K00824	D-alanine transaminase [EC:2.6.1.21]
Lysine degradation	ko00310	K13609	delta1-piperideine-2-carboxylate reductase [EC:1.5.1.21]
Lysine degradation	ko00310	K19743	1-piperideine-2-carboxylate/1-pyrroline-2-carboxylate reductase [NAD(P)H] [EC:1.5.1.1]
Lysine degradation	ko00310	K00306	sarcosine oxidase / L-pipecolate oxidase [EC:1.5.3.7 1.5.3.1]
Lysine degradation	ko00310	K18854	lysine N-acetyltransferase [EC:2.3.1.32]
Lysine degradation	ko00310	K06101	histone-lysine N-methyltransferase ASH1L [EC:2.1.1.43]
Lysine degradation	ko00310	K11427	histone-lysine N-methyltransferase, H3 lysine-79 specific [EC:2.1.1.43]
Lysine degradation	ko00310	K11420	euchromatic histone-lysine N-methyltransferase [EC:2.1.1.43]
Lysine degradation	ko00310	K09186	histone-lysine N-methyltransferase MLL1 [EC:2.1.1.43]
Lysine degradation	ko00310	K09187	histone-lysine N-methyltransferase MLL2 [EC:2.1.1.43]
Lysine degradation	ko00310	K09188	histone-lysine N-methyltransferase MLL3 [EC:2.1.1.43]
Lysine degradation	ko00310	K14959	histone-lysine N-methyltransferase MLL4 [EC:2.1.1.43]
Lysine degradation	ko00310	K09189	histone-lysine N-methyltransferase MLL5 [EC:2.1.1.43]
Lysine degradation	ko00310	K15588	histone-lysine N-methyltransferase NSD1 [EC:2.1.1.43]
Lysine degradation	ko00310	K11424	histone-lysine N-methyltransferase NSD2 [EC:2.1.1.43]
Lysine degradation	ko00310	K11425	histone-lysine N-methyltransferase NSD3 [EC:2.1.1.43]
Lysine degradation	ko00310	K11422	histone-lysine N-methyltransferase SETD1 [EC:2.1.1.43]
Lysine degradation	ko00310	K11423	histone-lysine N-methyltransferase SETD2 [EC:2.1.1.43]
Lysine degradation	ko00310	K19199	histone-lysine N-methyltransferase SETD3 [EC:2.1.1.43]
Lysine degradation	ko00310	K11431	histone-lysine N-methyltransferase SETD7 [EC:2.1.1.43]
Lysine degradation	ko00310	K11428	histone-lysine N-methyltransferase SETD8 [EC:2.1.1.43]
Lysine degradation	ko00310	K11421	histone-lysine N-methyltransferase SETDB1 [EC:2.1.1.43]
Lysine degradation	ko00310	K18494	histone-lysine N-methyltransferase SETDB2 [EC:2.1.1.43]
Lysine degradation	ko00310	K11433	histone-lysine N-methyltransferase SETMAR [EC:2.1.1.43]
Lysine degradation	ko00310	K11419	histone-lysine N-methyltransferase SUV39H [EC:2.1.1.43]
Lysine degradation	ko00310	K11429	histone-lysine N-methyltransferase SUV420H [EC:2.1.1.43]
Lysine degradation	ko00310	K17451	histone-lysine N-methyltransferase EZH1 [EC:2.1.1.43]
Lysine degradation	ko00310	K11430	histone-lysine N-methyltransferase EZH2 [EC:2.1.1.43]
Lysine degradation	ko00310	K11432	histone-lysine N-methyltransferase PRDM2 [EC:2.1.1.43]
Lysine degradation	ko00310	K20795	histone-lysine N-methyltransferase PRDM6 [EC:2.1.1.43]
Lysine degradation	ko00310	K20796	histone-lysine N-methyltransferase PRDM7/9 [EC:2.1.1.43]
Lysine degradation	ko00310	K22748	histone-lysine N-methyltransferase ATXR3 [EC:2.1.1.43]
Lysine degradation	ko00310	K18804	[cytochrome c]-lysine N-methyltransferase [EC:2.1.1.59]
Lysine degradation	ko00310	K18826	calmodulin-lysine N-methyltransferase [EC:2.1.1.60]
Lysine degradation	ko00310	K00474	trimethyllysine dioxygenase [EC:1.14.11.8]
Lysine degradation	ko00310	K00128	aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]
Lysine degradation	ko00310	K00149	aldehyde dehydrogenase family 9 member A1 [EC:1.2.1.3 1.2.1.47]
Lysine degradation	ko00310	K00471	gamma-butyrobetaine dioxygenase [EC:1.14.11.1]
Lysine degradation	ko00310	K00473	procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 [EC:1.14.11.4]
Lysine degradation	ko00310	K13645	procollagen-lysine,2-oxoglutarate 5-dioxygenase 2 [EC:1.14.11.4]
Lysine degradation	ko00310	K13646	lysyl hydroxylase/galactosyltransferase/glucosyltransferase [EC:2.4.1.66 2.4.1.50 1.14.11.4]
Lysine degradation	ko00310	K13647	procollagen-lysine,2-oxoglutarate 5-dioxygenase, invertebrate [EC:1.14.11.4]
Lysine degradation	ko00310	K11703	collagen beta-1,O-galactosyltransferase [EC:2.4.1.50]
Arginine and proline metabolism	ko00330	K00613	glycine amidinotransferase [EC:2.1.4.1]
Arginine and proline metabolism	ko00330	K00542	guanidinoacetate N-methyltransferase [EC:2.1.1.2]
Arginine and proline metabolism	ko00330	K00933	creatine kinase [EC:2.7.3.2]
Arginine and proline metabolism	ko00330	K01470	creatinine amidohydrolase [EC:3.5.2.10]
Arginine and proline metabolism	ko00330	K01485	cytosine/creatinine deaminase [EC:3.5.4.21 3.5.4.1]
Arginine and proline metabolism	ko00330	K03365	cytosine/creatinine deaminase [EC:3.5.4.21 3.5.4.1]
Arginine and proline metabolism	ko00330	K01473	N-methylhydantoinase A [EC:3.5.2.14]
Arginine and proline metabolism	ko00330	K01474	N-methylhydantoinase B [EC:3.5.2.14]
Arginine and proline metabolism	ko00330	K08687	N-carbamoylsarcosine amidase [EC:3.5.1.59]
Arginine and proline metabolism	ko00330	K08688	creatinase [EC:3.5.3.3]
Arginine and proline metabolism	ko00330	K01583	arginine decarboxylase [EC:4.1.1.19]
Arginine and proline metabolism	ko00330	K01584	arginine decarboxylase [EC:4.1.1.19]
Arginine and proline metabolism	ko00330	K01585	arginine decarboxylase [EC:4.1.1.19]
Arginine and proline metabolism	ko00330	K02626	arginine decarboxylase [EC:4.1.1.19]
Arginine and proline metabolism	ko00330	K01480	agmatinase [EC:3.5.3.11]
Arginine and proline metabolism	ko00330	K10536	agmatine deiminase [EC:3.5.3.12]
Arginine and proline metabolism	ko00330	K12251	N-carbamoylputrescine amidase [EC:3.5.1.53]
Arginine and proline metabolism	ko00330	K14329	agmatine coumaroyltransferase [EC:2.3.1.- 2.3.1.64]
Arginine and proline metabolism	ko00330	K01581	ornithine decarboxylase [EC:4.1.1.17]
Arginine and proline metabolism	ko00330	K00797	spermidine synthase [EC:2.5.1.16]
Arginine and proline metabolism	ko00330	K00802	spermine synthase [EC:2.5.1.22]
Arginine and proline metabolism	ko00330	K01611	S-adenosylmethionine decarboxylase [EC:4.1.1.50]
Arginine and proline metabolism	ko00330	K13746	carboxynorspermidine synthase [EC:1.5.1.43]
Arginine and proline metabolism	ko00330	K13747	carboxynorspermidine decarboxylase [EC:4.1.1.96]
Arginine and proline metabolism	ko00330	K11182	diamine oxidase [EC:1.4.3.22]
Arginine and proline metabolism	ko00330	K09251	putrescine aminotransferase [EC:2.6.1.82]
Arginine and proline metabolism	ko00330	K12256	putrescine---pyruvate transaminase [EC:2.6.1.113]
Arginine and proline metabolism	ko00330	K03343	putrescine oxidase [EC:1.4.3.10]
Arginine and proline metabolism	ko00330	K12259	spermine oxidase [EC:1.5.3.- 1.5.3.16]
Arginine and proline metabolism	ko00330	K13366	polyamine oxidase [EC:1.5.3.- 1.5.3.16 1.5.3.14]
Arginine and proline metabolism	ko00330	K17839	polyamine oxidase [EC:1.5.3.- 1.5.3.17]
Arginine and proline metabolism	ko00330	K13367	polyamine oxidase [EC:1.5.3.17]
Arginine and proline metabolism	ko00330	K00316	spermidine dehydrogenase [EC:1.5.99.6]
Arginine and proline metabolism	ko00330	K00128	aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]
Arginine and proline metabolism	ko00330	K14085	aldehyde dehydrogenase family 7 member A1 [EC:1.2.1.3 1.2.1.8 1.2.1.31]
Arginine and proline metabolism	ko00330	K00149	aldehyde dehydrogenase family 9 member A1 [EC:1.2.1.3 1.2.1.47]
Arginine and proline metabolism	ko00330	K00137	aminobutyraldehyde dehydrogenase [EC:1.2.1.19]
Arginine and proline metabolism	ko00330	K12254	4-guanidinobutyraldehyde dehydrogenase / NAD-dependent aldehyde dehydrogenase [EC:1.2.1.- 1.2.1.54]
Arginine and proline metabolism	ko00330	K05604	beta-Ala-His dipeptidase [EC:3.4.13.20]
Arginine and proline metabolism	ko00330	K08660	cytosolic nonspecific dipeptidase [EC:3.4.13.18]
Arginine and proline metabolism	ko00330	K14755	carnosine synthase [EC:6.3.2.11]
Arginine and proline metabolism	ko00330	K00657	diamine N-acetyltransferase [EC:2.3.1.57]
Arginine and proline metabolism	ko00330	K00274	monoamine oxidase [EC:1.4.3.4]
Arginine and proline metabolism	ko00330	K12252	arginine:pyruvate transaminase [EC:2.6.1.84]
Arginine and proline metabolism	ko00330	K12253	5-guanidino-2-oxopentanoate decarboxylase [EC:4.1.1.75]
Arginine and proline metabolism	ko00330	K12255	guanidinobutyrase [EC:3.5.3.7]
Arginine and proline metabolism	ko00330	K01426	amidase [EC:3.5.1.4]
Arginine and proline metabolism	ko00330	K00673	arginine N-succinyltransferase [EC:2.3.1.109]
Arginine and proline metabolism	ko00330	K01484	succinylarginine dihydrolase [EC:3.5.3.23]
Arginine and proline metabolism	ko00330	K00840	succinylornithine aminotransferase [EC:2.6.1.81]
Arginine and proline metabolism	ko00330	K06447	succinylglutamic semialdehyde dehydrogenase [EC:1.2.1.71]
Arginine and proline metabolism	ko00330	K05526	succinylglutamate desuccinylase [EC:3.5.1.96]
Arginine and proline metabolism	ko00330	K09470	gamma-glutamylputrescine synthase [EC:6.3.1.11]
Arginine and proline metabolism	ko00330	K09471	gamma-glutamylputrescine oxidase [EC:1.4.3.-]
Arginine and proline metabolism	ko00330	K09472	4-(gamma-glutamylamino)butanal dehydrogenase [EC:1.2.1.99]
Arginine and proline metabolism	ko00330	K09473	gamma-glutamyl-gamma-aminobutyrate hydrolase [EC:3.5.1.94]
Arginine and proline metabolism	ko00330	K23233	D-octopine dehydrogenase [EC:1.5.1.11]
Arginine and proline metabolism	ko00330	K00296	D-nopaline dehydrogenase [EC:1.5.1.19]
Arginine and proline metabolism	ko00330	K00934	arginine kinase [EC:2.7.3.3]
Arginine and proline metabolism	ko00330	K13240	nitric-oxide synthase, brain [EC:1.14.13.39]
Arginine and proline metabolism	ko00330	K13241	nitric-oxide synthase, inducible [EC:1.14.13.39]
Arginine and proline metabolism	ko00330	K13242	nitric-oxide synthase, endothelial [EC:1.14.13.39]
Arginine and proline metabolism	ko00330	K13427	nitric-oxide synthase, plant [EC:1.14.13.39]
Arginine and proline metabolism	ko00330	K00491	nitric-oxide synthase, bacterial [EC:1.14.14.47]
Arginine and proline metabolism	ko00330	K01476	arginase [EC:3.5.3.1]
Arginine and proline metabolism	ko00330	K00819	ornithine--oxo-acid transaminase [EC:2.6.1.13]
Arginine and proline metabolism	ko00330	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]
Arginine and proline metabolism	ko00330	K00318	proline dehydrogenase [EC:1.5.5.2]
Arginine and proline metabolism	ko00330	K13821	RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88 1.5.5.2]
Arginine and proline metabolism	ko00330	K01750	ornithine cyclodeaminase [EC:4.3.1.12]
Arginine and proline metabolism	ko00330	K00294	1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88]
Arginine and proline metabolism	ko00330	K00931	glutamate 5-kinase [EC:2.7.2.11]
Arginine and proline metabolism	ko00330	K00147	glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]
Arginine and proline metabolism	ko00330	K12657	delta-1-pyrroline-5-carboxylate synthetase [EC:1.2.1.41 2.7.2.11]
Arginine and proline metabolism	ko00330	K22842	L-glutamate-5-semialdehyde N-acetyltransferase [EC:2.3.1.271]
Arginine and proline metabolism	ko00330	K01259	proline iminopeptidase [EC:3.4.11.5]
Arginine and proline metabolism	ko00330	K11142	cytosol aminopeptidase [EC:3.4.11.5 3.4.11.1]
Arginine and proline metabolism	ko00330	K00472	prolyl 4-hydroxylase [EC:1.14.11.2]
Arginine and proline metabolism	ko00330	K23121	trans-4-hydroxy-L-proline dehydratase [EC:4.2.1.172]
Arginine and proline metabolism	ko00330	K11394	hydroxyproline dehydrogenase [EC:1.5.5.3]
Arginine and proline metabolism	ko00330	K14454	aspartate aminotransferase, cytoplasmic [EC:2.6.1.1]
Arginine and proline metabolism	ko00330	K14455	aspartate aminotransferase, mitochondrial [EC:2.6.1.1]
Arginine and proline metabolism	ko00330	K00811	aspartate aminotransferase, chloroplastic [EC:2.6.1.1]
Arginine and proline metabolism	ko00330	K00812	aspartate aminotransferase [EC:2.6.1.1]
Arginine and proline metabolism	ko00330	K00813	aspartate aminotransferase [EC:2.6.1.1]
Arginine and proline metabolism	ko00330	K11358	aspartate aminotransferase [EC:2.6.1.1]
Arginine and proline metabolism	ko00330	K00824	D-alanine transaminase [EC:2.6.1.21]
Arginine and proline metabolism	ko00330	K18123	4-hydroxy-2-oxoglutarate aldolase [EC:4.1.3.16]
Arginine and proline metabolism	ko00330	K01777	proline racemase [EC:5.1.1.4]
Arginine and proline metabolism	ko00330	K21672	2,4-diaminopentanoate dehydrogenase [EC:1.4.1.26 1.4.1.12]
Arginine and proline metabolism	ko00330	K10793	D-proline reductase (dithiol) PrdA [EC:1.21.4.1]
Arginine and proline metabolism	ko00330	K10794	D-proline reductase (dithiol) PrdB [EC:1.21.4.1]
Arginine and proline metabolism	ko00330	K00273	D-amino-acid oxidase [EC:1.4.3.3]
Arginine and proline metabolism	ko00330	K17851	D-proline dehydrogenase [EC:1.5.99.13]
Arginine and proline metabolism	ko00330	K18384	trans-L-3-hydroxyproline dehydratase [EC:4.2.1.77]
Arginine and proline metabolism	ko00330	K22548	trans-L-3-hydroxyproline dehydratase [EC:4.2.1.77]
Arginine and proline metabolism	ko00330	K21624	cis-L-3-hydroxyproline dehydratase [EC:4.2.1.171]
Arginine and proline metabolism	ko00330	K09123	cis-L-3-hydroxyproline dehydratase [EC:4.2.1.171]
Arginine and proline metabolism	ko00330	K19743	1-piperideine-2-carboxylate/1-pyrroline-2-carboxylate reductase [NAD(P)H] [EC:1.5.1.1]
Arginine and proline metabolism	ko00330	K19742	1-pyrroline-2-carboxylate reductase [NAD(P)H] [EC:1.5.1.49]
Arginine and proline metabolism	ko00330	K12658	4-hydroxyproline epimerase [EC:5.1.1.8]
Arginine and proline metabolism	ko00330	K21060	D-hydroxyproline dehydrogenase [EC:1.5.99.-]
Arginine and proline metabolism	ko00330	K22549	D-hydroxyproline dehydrogenase subunit alpha [EC:1.5.99.-]
Arginine and proline metabolism	ko00330	K21061	D-hydroxyproline dehydrogenase subunit beta [EC:1.5.99.-]
Arginine and proline metabolism	ko00330	K22550	D-hydroxyproline dehydrogenase subunit gamma
Arginine and proline metabolism	ko00330	K21062	1-pyrroline-4-hydroxy-2-carboxylate deaminase [EC:3.5.4.22]
Histidine metabolism	ko00340	K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]
Histidine metabolism	ko00340	K02502	ATP phosphoribosyltransferase regulatory subunit
Histidine metabolism	ko00340	K01523	phosphoribosyl-ATP pyrophosphohydrolase [EC:3.6.1.31]
Histidine metabolism	ko00340	K01496	phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19]
Histidine metabolism	ko00340	K11755	phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19 3.6.1.31]
Histidine metabolism	ko00340	K14152	phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase / histidinol dehydrogenase [EC:1.1.1.23 3.5.4.19 3.6.1.31]
Histidine metabolism	ko00340	K01814	phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]
Histidine metabolism	ko00340	K02501	imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10]
Histidine metabolism	ko00340	K02500	imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]
Histidine metabolism	ko00340	K01663	imidazole glycerol-phosphate synthase [EC:4.3.2.10]
Histidine metabolism	ko00340	K01693	imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]
Histidine metabolism	ko00340	K01089	imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:3.1.3.15 4.2.1.19]
Histidine metabolism	ko00340	K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]
Histidine metabolism	ko00340	K05602	histidinol-phosphatase [EC:3.1.3.15]
Histidine metabolism	ko00340	K04486	histidinol-phosphatase (PHP family) [EC:3.1.3.15]
Histidine metabolism	ko00340	K18649	inositol-phosphate phosphatase / L-galactose 1-phosphate phosphatase / histidinol-phosphatase [EC:3.1.3.15 3.1.3.93 3.1.3.25]
Histidine metabolism	ko00340	K00013	histidinol dehydrogenase [EC:1.1.1.23]
Histidine metabolism	ko00340	K01745	histidine ammonia-lyase [EC:4.3.1.3]
Histidine metabolism	ko00340	K01712	urocanate hydratase [EC:4.2.1.49]
Histidine metabolism	ko00340	K01468	imidazolonepropionase [EC:3.5.2.7]
Histidine metabolism	ko00340	K01479	formiminoglutamase [EC:3.5.3.8]
Histidine metabolism	ko00340	K00603	glutamate formiminotransferase / 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2 2.1.2.5]
Histidine metabolism	ko00340	K13990	glutamate formiminotransferase / formiminotetrahydrofolate cyclodeaminase [EC:4.3.1.4 2.1.2.5]
Histidine metabolism	ko00340	K05603	formimidoylglutamate deiminase [EC:3.5.3.13]
Histidine metabolism	ko00340	K01458	N-formylglutamate deformylase [EC:3.5.1.68]
Histidine metabolism	ko00340	K17363	urocanate reductase [EC:1.3.99.33]
Histidine metabolism	ko00340	K01590	histidine decarboxylase [EC:4.1.1.22]
Histidine metabolism	ko00340	K11182	diamine oxidase [EC:1.4.3.22]
Histidine metabolism	ko00340	K00128	aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]
Histidine metabolism	ko00340	K14085	aldehyde dehydrogenase family 7 member A1 [EC:1.2.1.3 1.2.1.8 1.2.1.31]
Histidine metabolism	ko00340	K00149	aldehyde dehydrogenase family 9 member A1 [EC:1.2.1.3 1.2.1.47]
Histidine metabolism	ko00340	K01437	aspartoacylase [EC:3.5.1.15]
Histidine metabolism	ko00340	K00546	histamine N-methyltransferase [EC:2.1.1.8]
Histidine metabolism	ko00340	K00274	monoamine oxidase [EC:1.4.3.4]
Histidine metabolism	ko00340	K00129	aldehyde dehydrogenase (NAD(P)+) [EC:1.2.1.5]
Histidine metabolism	ko00340	K14755	carnosine synthase [EC:6.3.2.11]
Histidine metabolism	ko00340	K19787	carnosine N-methyltransferase [EC:2.1.1.22]
Histidine metabolism	ko00340	K22437	carnosine N-methyltransferase [EC:2.1.1.22]
Histidine metabolism	ko00340	K08660	cytosolic nonspecific dipeptidase [EC:3.4.13.18]
Histidine metabolism	ko00340	K05604	beta-Ala-His dipeptidase [EC:3.4.13.20]
Histidine metabolism	ko00340	K20246	L-histidine Nalpha-methyltransferase / hercynylcysteine S-oxide synthase [EC:1.14.99.51 2.1.1.44]
Histidine metabolism	ko00340	K18911	L-histidine Nalpha-methyltransferase [EC:2.1.1.44]
Histidine metabolism	ko00340	K18912	gamma-glutamyl hercynylcysteine S-oxide synthase [EC:1.14.99.50]
Histidine metabolism	ko00340	K07008	gamma-glutamyl hercynylcysteine S-oxide hydrolase [EC:3.5.1.118]
Histidine metabolism	ko00340	K20247	hercynylcysteine S-oxide lyase [EC:4.4.1.36]
Histidine metabolism	ko00340	K18913	hercynylcysteine S-oxide lyase [EC:4.4.1.36]
Tyrosine metabolism	ko00350	K14454	aspartate aminotransferase, cytoplasmic [EC:2.6.1.1]
Tyrosine metabolism	ko00350	K14455	aspartate aminotransferase, mitochondrial [EC:2.6.1.1]
Tyrosine metabolism	ko00350	K00811	aspartate aminotransferase, chloroplastic [EC:2.6.1.1]
Tyrosine metabolism	ko00350	K00812	aspartate aminotransferase [EC:2.6.1.1]
Tyrosine metabolism	ko00350	K00813	aspartate aminotransferase [EC:2.6.1.1]
Tyrosine metabolism	ko00350	K11358	aspartate aminotransferase [EC:2.6.1.1]
Tyrosine metabolism	ko00350	K15849	bifunctional aspartate aminotransferase and glutamate/aspartate-prephenate aminotransferase [EC:2.6.1.79 2.6.1.78 2.6.1.1]
Tyrosine metabolism	ko00350	K00815	tyrosine aminotransferase [EC:2.6.1.5]
Tyrosine metabolism	ko00350	K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]
Tyrosine metabolism	ko00350	K00832	aromatic-amino-acid transaminase [EC:2.6.1.57]
Tyrosine metabolism	ko00350	K00838	aromatic amino acid aminotransferase I / 2-aminoadipate transaminase [EC:2.6.1.5 2.6.1.27 2.6.1.39 2.6.1.57]
Tyrosine metabolism	ko00350	K05821	aromatic amino acid aminotransferase II [EC:2.6.1.28 2.6.1.58]
Tyrosine metabolism	ko00350	K00270	phenylalanine dehydrogenase [EC:1.4.1.20]
Tyrosine metabolism	ko00350	K03334	L-amino-acid oxidase [EC:1.4.3.2]
Tyrosine metabolism	ko00350	K00457	4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]
Tyrosine metabolism	ko00350	K00451	homogentisate 1,2-dioxygenase [EC:1.13.11.5]
Tyrosine metabolism	ko00350	K01800	maleylacetoacetate isomerase [EC:5.2.1.2]
Tyrosine metabolism	ko00350	K01555	fumarylacetoacetase [EC:3.7.1.2]
Tyrosine metabolism	ko00350	K16171	fumarylacetoacetate (FAA) hydrolase [EC:3.7.1.2]
Tyrosine metabolism	ko00350	K00422	polyphenol oxidase [EC:1.10.3.1]
Tyrosine metabolism	ko00350	K00505	tyrosinase [EC:1.14.18.1]
Tyrosine metabolism	ko00350	K00501	tyrosine 3-monooxygenase [EC:1.14.16.2]
Tyrosine metabolism	ko00350	K01827	dopachrome tautomerase [EC:5.3.3.12]
Tyrosine metabolism	ko00350	K22203	dopachrome tautomerase [EC:5.3.3.12]
Tyrosine metabolism	ko00350	K00506	tyrosinase-related protein 1 [EC:1.14.18.-]
Tyrosine metabolism	ko00350	K22329	tyrosine decarboxylase [EC:4.1.1.25]
Tyrosine metabolism	ko00350	K01592	tyrosine decarboxylase [EC:4.1.1.25]
Tyrosine metabolism	ko00350	K22330	tyrosine decarboxylase [EC:4.1.1.25]
Tyrosine metabolism	ko00350	K18933	tyrosine decarboxylase / aspartate 1-decarboxylase [EC:4.1.1.11 4.1.1.25]
Tyrosine metabolism	ko00350	K01593	aromatic-L-amino-acid/L-tryptophan decarboxylase [EC:4.1.1.105 4.1.1.28]
Tyrosine metabolism	ko00350	K00503	dopamine beta-monooxygenase [EC:1.14.17.1]
Tyrosine metabolism	ko00350	K00553	phenylethanolamine N-methyltransferase [EC:2.1.1.28]
Tyrosine metabolism	ko00350	K00545	catechol O-methyltransferase [EC:2.1.1.6]
Tyrosine metabolism	ko00350	K00274	monoamine oxidase [EC:1.4.3.4]
Tyrosine metabolism	ko00350	K00276	primary-amine oxidase [EC:1.4.3.21]
Tyrosine metabolism	ko00350	K13371	aralkylamine dehydrogenase light chain [EC:1.4.9.2]
Tyrosine metabolism	ko00350	K13372	aralkylamine dehydrogenase heavy chain [EC:1.4.9.2]
Tyrosine metabolism	ko00350	K01618	3,4-dihydroxyphenylacetaldehyde synthase [EC:4.1.1.107]
Tyrosine metabolism	ko00350	K00129	aldehyde dehydrogenase (NAD(P)+) [EC:1.2.1.5]
Tyrosine metabolism	ko00350	K13951	alcohol dehydrogenase 1/7 [EC:1.1.1.1]
Tyrosine metabolism	ko00350	K13980	alcohol dehydrogenase 4 [EC:1.1.1.1]
Tyrosine metabolism	ko00350	K00121	S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.1 1.1.1.284]
Tyrosine metabolism	ko00350	K13952	alcohol dehydrogenase 6 [EC:1.1.1.1]
Tyrosine metabolism	ko00350	K04072	acetaldehyde dehydrogenase / alcohol dehydrogenase [EC:1.1.1.1 1.2.1.10]
Tyrosine metabolism	ko00350	K13953	alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]
Tyrosine metabolism	ko00350	K13954	alcohol dehydrogenase [EC:1.1.1.1]
Tyrosine metabolism	ko00350	K18857	alcohol dehydrogenase class-P [EC:1.1.1.1]
