Genus	Sum	Percent	KOrtholog	Host_Genus
g__Johnsonella	0	0	K03169	Alouatta
g__Lachnoanaerobaculum	0	0	K03169	Alouatta
g__Leptotrichia	0	0	K03169	Alouatta
g__Macrococcus	0	0	K03169	Alouatta
g__Mogibacterium	0	0	K03169	Alouatta
g__Morganella	0	0	K03169	Alouatta
g__Neisseria	0	0	K03169	Alouatta
g__Parvimonas	0.255	0.257458730879903	K03169	Alouatta
g__Porphyromonas	11.876	11.9905093644303	K03169	Alouatta
g__Prevotella	1.502	1.51648240698672	K03169	Alouatta
g__Pseudomonas	0	0	K03169	Alouatta
g__Selenomonas	0	0	K03169	Alouatta
g__Shuttleworthia	0	0	K03169	Alouatta
g__Solobacterium	0.211	0.213034479277096	K03169	Alouatta
g__Staphylococcus	0	0	K03169	Alouatta
g__Streptococcus	0.627	0.633045585339997	K03169	Alouatta
g__Tannerella	0	0	K03169	Alouatta
unclassified	37.083	37.4405573224292	K03169	Alouatta
Total	99.045	100	K03169	Alouatta
g__Acidovorax	0	0	K03569	Homo
g__Actinobacillus	0	0	K03569	Homo
g__Advenella	0	0	K03569	Homo
g__Aeromonas	0	0	K03569	Homo
g__Aggregatibacter	29.33	6.39265226412791	K03569	Homo
g__Atopobium	3.97	0.865285696849227	K03569	Homo
g__Bacillus	0	0	K03569	Homo
g__Bilophila	0.424	0.0924133842478771	K03569	Homo
g__Blautia	0	0	K03569	Homo
g__Campylobacter	40.566	8.84160694669666	K03569	Homo
g__Capnocytophaga	6.893	1.50237136231278	K03569	Homo
g__Caulobacter	0.109	0.023757214346742	K03569	Homo
g__Chlorobium	3.738	0.814719882826803	K03569	Homo
g__Citrobacter	0	0	K03569	Homo
g__Clostridium	0.327	0.071271643040226	K03569	Homo
g__Desulfovibrio	1.138	0.248034036023783	K03569	Homo
g__Enterobacter	0.216	0.0470785165036355	K03569	Homo
g__Erysipelothrix	0	0	K03569	Homo
g__Escherichia	0	0	K03569	Homo
g__Exiguobacterium	0.337	0.0734512039894684	K03569	Homo
g__Faecalibacterium	0	0	K03569	Homo
g__Filifactor	3.761	0.819732873010061	K03569	Homo
g__Fretibacterium	148.121	32.2838747362731	K03569	Homo
g__Fusobacterium	25.546	5.5679064009346	K03569	Homo
g__Haemophilus	5.653	1.23210580460672	K03569	Homo
g__Janthinobacterium	0	0	K03569	Homo
g__Klebsiella	0	0	K03569	Homo
g__Lactobacillus	0.283	0.0616815748635595	K03569	Homo
g__Leptotrichia	8.077	1.76043137870307	K03569	Homo
g__Lysinibacillus	0	0	K03569	Homo
g__Methanobrevibacter	89.658	19.5415075587174	K03569	Homo
g__Micromonospora	0	0	K03569	Homo
g__Morganella	0	0	K03569	Homo
g__Nitrosomonas	0	0	K03569	Homo
g__Nitrosospira	0	0	K03569	Homo
g__Olsenella	21.145	4.60868162717302	K03569	Homo
g__Pantoea	0.334	0.0727973357046957	K03569	Homo
g__Paracoccus	0	0	K03569	Homo
g__Porphyromonas	5.54	1.20747676588028	K03569	Homo
g__Prevotella	0.902	0.196596397621663	K03569	Homo
g__Proteus	0	0	K03569	Homo
g__Rahnella	1.424	0.310369479172116	K03569	Homo
g__Ralstonia	3.375	0.735601820369305	K03569	Homo
g__Rhodanobacter	0	0	K03569	Homo
g__Selenomonas	1.728	0.376628132029084	K03569	Homo
g__Slackia	8.8	1.9180136353333	K03569	Homo
g__Stenotrophomonas	0.106	0.0231033460619693	K03569	Homo
g__Streptomyces	0.979	0.213379016930829	K03569	Homo
g__Streptosporangium	1.203	0.262201182193859	K03569	Homo
g__Tannerella	38.59	8.41092570312636	K03569	Homo
g__Treponema	1.038	0.22623842653136	K03569	Homo
g__Variovorax	0.978	0.213161060835905	K03569	Homo
unclassified	4.519	0.984943592962634	K03569	Homo
Total	458.808	100	K03569	Homo
g__Acidovorax	0	0	K03569	Pan
g__Actinobacillus	0	0	K03569	Pan
g__Advenella	0.155	0.0367063726999313	K03569	Pan
g__Aeromonas	0	0	K03569	Pan
g__Aggregatibacter	0	0	K03569	Pan
g__Atopobium	11.181	2.64783195585763	K03569	Pan
g__Bacillus	2.816	0.666871906600043	K03569	Pan
g__Bilophila	0	0	K03569	Pan
g__Blautia	0.059	0.0139721031567481	K03569	Pan
g__Campylobacter	2.912	0.689606176143226	K03569	Pan
g__Capnocytophaga	0.45	0.106566888483672	K03569	Pan
g__Caulobacter	0	0	K03569	Pan
g__Chlorobium	0	0	K03569	Pan
g__Citrobacter	0	0	K03569	Pan
g__Clostridium	0	0	K03569	Pan
g__Desulfovibrio	0.625	0.148009567338433	K03569	Pan
g__Enterobacter	1.332	0.315437989911668	K03569	Pan
g__Erysipelothrix	0	0	K03569	Pan
g__Escherichia	0.264	0.062519241243754	K03569	Pan
g__Exiguobacterium	0	0	K03569	Pan
g__Faecalibacterium	0	0	K03569	Pan
g__Filifactor	2.457	0.581855211120847	K03569	Pan
g__Fretibacterium	184.466	43.6843725578421	K03569	Pan
g__Fusobacterium	26.337	6.23700475998769	K03569	Pan
g__Haemophilus	0	0	K03569	Pan
g__Janthinobacterium	0	0	K03569	Pan
g__Klebsiella	0	0	K03569	Pan
g__Lactobacillus	0	0	K03569	Pan
g__Leptotrichia	0	0	K03569	Pan
g__Lysinibacillus	3.12	0.738863760153456	K03569	Pan
g__Methanobrevibacter	6.139	1.45380917422502	K03569	Pan
g__Micromonospora	1.311	0.310464868449097	K03569	Pan
g__Morganella	0	0	K03569	Pan
g__Nitrosomonas	0	0	K03569	Pan
g__Nitrosospira	0	0	K03569	Pan
g__Olsenella	49.257	11.6648116134227	K03569	Pan
g__Pantoea	0	0	K03569	Pan
g__Paracoccus	6.039	1.43012764345087	K03569	Pan
g__Porphyromonas	9.884	2.34068250171691	K03569	Pan
g__Prevotella	0	0	K03569	Pan
g__Proteus	0	0	K03569	Pan
g__Rahnella	0	0	K03569	Pan
g__Ralstonia	0	0	K03569	Pan
g__Rhodanobacter	0	0	K03569	Pan
g__Selenomonas	0.074	0.0175243327728704	K03569	Pan
g__Slackia	43.473	10.2950718734459	K03569	Pan
g__Stenotrophomonas	1.105	0.261680915054349	K03569	Pan
g__Streptomyces	12.652	2.99618727354536	K03569	Pan
g__Streptosporangium	0	0	K03569	Pan
g__Tannerella	51.421	12.1772799393753	K03569	Pan
g__Treponema	0	0	K03569	Pan
g__Variovorax	0	0	K03569	Pan
unclassified	4.741	1.12274137400242	K03569	Pan
Total	422.27	100	K03569	Pan
g__Acidovorax	0	0	K03569	Gorilla
g__Actinobacillus	0.28	0.0856216745153202	K03569	Gorilla
g__Advenella	0	0	K03569	Gorilla
g__Aeromonas	0.486	0.14861476362302	K03569	Gorilla
g__Aggregatibacter	76.348	23.3465843067702	K03569	Gorilla
g__Atopobium	2.509	0.767231361996208	K03569	Gorilla
g__Bacillus	0	0	K03569	Gorilla
g__Bilophila	0.293	0.0895969665463886	K03569	Gorilla
g__Blautia	0	0	K03569	Gorilla
g__Campylobacter	0.668	0.204268852057978	K03569	Gorilla
g__Capnocytophaga	1.673	0.511589505229038	K03569	Gorilla
g__Caulobacter	0	0	K03569	Gorilla
g__Chlorobium	0	0	K03569	Gorilla
g__Citrobacter	0.412	0.1259861782154	K03569	Gorilla
g__Clostridium	0	0	K03569	Gorilla
g__Desulfovibrio	0.644	0.196929851385236	K03569	Gorilla
g__Enterobacter	4.618	1.41214604611339	K03569	Gorilla
g__Erysipelothrix	1.109	0.339122989419607	K03569	Gorilla
g__Escherichia	3.995	1.2216378203168	K03569	Gorilla
g__Exiguobacterium	8.625	2.63745336676656	K03569	Gorilla
g__Faecalibacterium	0	0	K03569	Gorilla
g__Filifactor	1.046	0.31985811265366	K03569	Gorilla
g__Fretibacterium	27.449	8.39367622775366	K03569	Gorilla
g__Fusobacterium	15.184	4.64314109228793	K03569	Gorilla
g__Haemophilus	0	0	K03569	Gorilla
g__Janthinobacterium	0.594	0.181640266650358	K03569	Gorilla
g__Klebsiella	0.64	0.195706684606446	K03569	Gorilla
g__Lactobacillus	11.023	3.37074185065134	K03569	Gorilla
g__Leptotrichia	0	0	K03569	Gorilla
g__Lysinibacillus	0.208	0.063604672497095	K03569	Gorilla
g__Methanobrevibacter	0.658	0.201210935111002	K03569	Gorilla
g__Micromonospora	0	0	K03569	Gorilla
g__Morganella	1.175	0.359305241269647	K03569	Gorilla
g__Nitrosomonas	0.253	0.0773652987584857	K03569	Gorilla
g__Nitrosospira	0.252	0.0770595070637882	K03569	Gorilla
g__Olsenella	29.884	9.13827900434224	K03569	Gorilla
g__Pantoea	0	0	K03569	Gorilla
g__Paracoccus	0	0	K03569	Gorilla
g__Porphyromonas	0.768	0.234848021527735	K03569	Gorilla
g__Prevotella	0	0	K03569	Gorilla
g__Proteus	0.294	0.0899027582410862	K03569	Gorilla
g__Rahnella	0	0	K03569	Gorilla
g__Ralstonia	0	0	K03569	Gorilla
g__Rhodanobacter	0.483	0.147697388538927	K03569	Gorilla
g__Selenomonas	0	0	K03569	Gorilla
g__Slackia	11.572	3.5386214910403	K03569	Gorilla
g__Stenotrophomonas	0	0	K03569	Gorilla
g__Streptomyces	0	0	K03569	Gorilla
g__Streptosporangium	0	0	K03569	Gorilla
g__Tannerella	27.442	8.39153568589077	K03569	Gorilla
g__Treponema	0	0	K03569	Gorilla
g__Variovorax	0	0	K03569	Gorilla
unclassified	96.435	29.4890220781604	K03569	Gorilla
Total	327.02	100	K03569	Gorilla
g__Acidovorax	0	0	K03569	Alouatta
g__Actinobacillus	0	0	K03569	Alouatta
g__Advenella	0	0	K03569	Alouatta
g__Aeromonas	0	0	K03569	Alouatta
g__Aggregatibacter	67.084	45.6049708357694	K03569	Alouatta
g__Atopobium	0	0	K03569	Alouatta
g__Bacillus	0	0	K03569	Alouatta
g__Bilophila	0	0	K03569	Alouatta
g__Blautia	0	0	K03569	Alouatta
g__Campylobacter	2.322	1.5785394770833	K03569	Alouatta
g__Capnocytophaga	0	0	K03569	Alouatta
g__Caulobacter	0	0	K03569	Alouatta
g__Chlorobium	0	0	K03569	Alouatta
g__Citrobacter	0	0	K03569	Alouatta
g__Clostridium	0	0	K03569	Alouatta
g__Desulfovibrio	0.29	0.197147479911352	K03569	Alouatta
g__Enterobacter	0	0	K03569	Alouatta
g__Erysipelothrix	0.42	0.285523936423337	K03569	Alouatta
g__Escherichia	0	0	K03569	Alouatta
g__Exiguobacterium	0	0	K03569	Alouatta
g__Faecalibacterium	0	0	K03569	Alouatta
g__Filifactor	0	0	K03569	Alouatta
g__Fretibacterium	0	0	K03569	Alouatta
g__Fusobacterium	15.694	10.6690777576854	K03569	Alouatta
g__Haemophilus	0	0	K03569	Alouatta
g__Janthinobacterium	0	0	K03569	Alouatta
g__Klebsiella	0	0	K03569	Alouatta
g__Lactobacillus	0	0	K03569	Alouatta
g__Leptotrichia	0	0	K03569	Alouatta
g__Lysinibacillus	0	0	K03569	Alouatta
g__Methanobrevibacter	0	0	K03569	Alouatta
g__Micromonospora	0	0	K03569	Alouatta
g__Morganella	0	0	K03569	Alouatta
g__Nitrosomonas	0.133	0.0904159132007233	K03569	Alouatta
g__Nitrosospira	0	0	K03569	Alouatta
g__Olsenella	0	0	K03569	Alouatta
g__Pantoea	0	0	K03569	Alouatta
g__Paracoccus	0	0	K03569	Alouatta
g__Porphyromonas	8.353	5.67852724034317	K03569	Alouatta
g__Prevotella	0	0	K03569	Alouatta
g__Proteus	0	0	K03569	Alouatta
g__Rahnella	0	0	K03569	Alouatta
g__Ralstonia	0	0	K03569	Alouatta
g__Rhodanobacter	0	0	K03569	Alouatta
g__Selenomonas	0	0	K03569	Alouatta
g__Slackia	0	0	K03569	Alouatta
g__Stenotrophomonas	0.853	0.579885518497872	K03569	Alouatta
g__Streptomyces	0.085	0.0577846061809134	K03569	Alouatta
g__Streptosporangium	0	0	K03569	Alouatta
g__Tannerella	0	0	K03569	Alouatta
g__Treponema	0	0	K03569	Alouatta
g__Variovorax	0	0	K03569	Alouatta
unclassified	51.864	35.2581272349046	K03569	Alouatta
Total	147.098	100	K03569	Alouatta
