Genus	Sum	Percent	KOrtholog	Host_Genus
g__Filifactor	3.985	1.58981560532678	K03169	Gorilla
g__Fretibacterium	50.233	20.0404535263187	K03169	Gorilla
g__Haemophilus	0	0	K03169	Gorilla
g__Johnsonella	1.447	0.577280597467466	K03169	Gorilla
g__Lachnoanaerobaculum	0	0	K03169	Gorilla
g__Leptotrichia	0	0	K03169	Gorilla
g__Macrococcus	0.103	0.041091846260642	K03169	Gorilla
g__Mogibacterium	0	0	K03169	Gorilla
g__Morganella	0.123	0.0490708455345531	K03169	Gorilla
g__Neisseria	0	0	K03169	Gorilla
g__Parvimonas	2.243	0.894844768569126	K03169	Gorilla
g__Porphyromonas	15.913	6.34849077228734	K03169	Gorilla
g__Prevotella	0.685	0.273280725131454	K03169	Gorilla
g__Pseudomonas	0.304	0.121280788963448	K03169	Gorilla
g__Selenomonas	0	0	K03169	Gorilla
g__Shuttleworthia	0.689	0.274876524986236	K03169	Gorilla
g__Solobacterium	0.448	0.178729583735608	K03169	Gorilla
g__Staphylococcus	0.887	0.353868617797956	K03169	Gorilla
g__Streptococcus	1.842	0.734865833127209	K03169	Gorilla
g__Tannerella	27.35	10.9112815070734	K03169	Gorilla
unclassified	81.097	32.3536452058183	K03169	Gorilla
Total	250.658	100	K03169	Gorilla
g__Actinobacillus	0	0	K03169	Alouatta
g__Aggregatibacter	47.491	47.9489121106568	K03169	Alouatta
g__Alloprevotella	0	0	K03169	Alouatta
g__Bacillus	0	0	K03169	Alouatta
g__Bacteroides	0	0	K03169	Alouatta
g__Bulleidia	0	0	K03169	Alouatta
g__Capnocytophaga	0	0	K03169	Alouatta
g__Citrobacter	0	0	K03169	Alouatta
g__Enterobacter	0	0	K03169	Alouatta
g__Enterococcus	0	0	K03169	Alouatta
g__Escherichia	0	0	K03169	Alouatta
g__Eubacteriaceae_noname	0	0	K03169	Alouatta
g__Exiguobacterium	0	0	K03169	Alouatta
g__Faecalibacterium	0	0	K03169	Alouatta
g__Filifactor	0	0	K03169	Alouatta
g__Fretibacterium	0	0	K03169	Alouatta
g__Haemophilus	0	0	K03169	Alouatta
g__Johnsonella	0	0	K03169	Alouatta
g__Lachnoanaerobaculum	0	0	K03169	Alouatta
g__Leptotrichia	0	0	K03169	Alouatta
g__Macrococcus	0	0	K03169	Alouatta
g__Mogibacterium	0	0	K03169	Alouatta
g__Morganella	0	0	K03169	Alouatta
g__Neisseria	0	0	K03169	Alouatta
g__Parvimonas	0.255	0.257458730879903	K03169	Alouatta
g__Porphyromonas	11.876	11.9905093644303	K03169	Alouatta
g__Prevotella	1.502	1.51648240698672	K03169	Alouatta
g__Pseudomonas	0	0	K03169	Alouatta
g__Selenomonas	0	0	K03169	Alouatta
g__Shuttleworthia	0	0	K03169	Alouatta
g__Solobacterium	0.211	0.213034479277096	K03169	Alouatta
g__Staphylococcus	0	0	K03169	Alouatta
g__Streptococcus	0.627	0.633045585339997	K03169	Alouatta
g__Tannerella	0	0	K03169	Alouatta
unclassified	37.083	37.4405573224292	K03169	Alouatta
Total	99.045	100	K03169	Alouatta
g__Aggregatibacter	0.374	0.0239911989505454	K03205	Homo
g__Agrobacterium	0.19	0.0121880422476033	K03205	Homo
g__Blautia	0	0	K03205	Homo
g__Bulleidia	13.641	0.875037285787139	K03205	Homo
g__Clostridiales_Family_XIII_Incertae_Sedis_noname	34.268	2.19820964074142	K03205	Homo
g__Eggerthia	50.903	3.26530481331447	K03205	Homo
g__Enterococcus	0	0	K03205	Homo
g__Escherichia	0	0	K03205	Homo
g__Eubacteriaceae_noname	72.775	4.66834091878594	K03205	Homo
g__Exiguobacterium	0.15	0.00962213861652891	K03205	Homo
g__Faecalibacterium	0	0	K03205	Homo
g__Filifactor	303.732	19.4836760418371	K03205	Homo
g__Fusobacterium	2.105	0.135030678585289	K03205	Homo
g__Gemella	164.788	10.5707531889371	K03205	Homo
g__Johnsonella	238.169	15.2779675477338	K03205	Homo
g__Klebsiella	0	0	K03205	Homo
g__Lachnospiraceae_noname	7.817	0.50144171710271	K03205	Homo
g__Leptotrichia	4.852	0.311244110449322	K03205	Homo
g__Mogibacterium	92.306	5.92120751424878	K03205	Homo
g__Nitrosomonas	0	0	K03205	Homo
g__Paracoccus	0	0	K03205	Homo
g__Parascardovia	0.027	0.0017319849509752	K03205	Homo
g__Parvimonas	59.618	3.8243510669348	K03205	Homo
g__Peptostreptococcus	112.117	7.19203543512915	K03205	Homo
g__Ralstonia	0.215	0.0137917320170248	K03205	Homo
g__Rhodopseudomonas	0.033	0.00211687049563636	K03205	Homo
g__Selenomonas	2.407	0.154403250999901	K03205	Homo
g__Shuttleworthia	0.868	0.055680108794314	K03205	Homo
g__Solobacterium	37.578	2.41053816621282	K03205	Homo
g__Stenotrophomonas	0	0	K03205	Homo
g__Streptococcus	359.972	23.0913365471276	K03205	Homo
Total	1558.905	100	K03205	Homo
g__Aggregatibacter	0	0	K03205	Pan
g__Agrobacterium	0	0	K03205	Pan
g__Blautia	0.828	0.115605483720989	K03205	Pan
g__Bulleidia	66.909	9.34184457764207	K03205	Pan
g__Clostridiales_Family_XIII_Incertae_Sedis_noname	45.339	6.33023795462066	K03205	Pan
g__Eggerthia	88.073	12.2967654199984	K03205	Pan
g__Enterococcus	2.948	0.411600200494534	K03205	Pan
g__Escherichia	0	0	K03205	Pan
g__Eubacteriaceae_noname	3.676	0.513243669273375	K03205	Pan
g__Exiguobacterium	0	0	K03205	Pan
g__Faecalibacterium	0	0	K03205	Pan
g__Filifactor	148.723	20.7647274824113	K03205	Pan
g__Fusobacterium	0.966	0.134873064341153	K03205	Pan
g__Gemella	0	0	K03205	Pan
g__Johnsonella	134.233	18.741631517294	K03205	Pan
g__Klebsiella	0	0	K03205	Pan
g__Lachnospiraceae_noname	0	0	K03205	Pan
g__Leptotrichia	0	0	K03205	Pan
g__Mogibacterium	0	0	K03205	Pan
g__Nitrosomonas	0	0	K03205	Pan
g__Paracoccus	0.107	0.0149393559880988	K03205	Pan
g__Parascardovia	0	0	K03205	Pan
g__Parvimonas	74.728	10.4335345259686	K03205	Pan
g__Peptostreptococcus	57.943	8.09001031792904	K03205	Pan
g__Ralstonia	0	0	K03205	Pan
g__Rhodopseudomonas	0	0	K03205	Pan
g__Selenomonas	0	0	K03205	Pan
g__Shuttleworthia	0	0	K03205	Pan
g__Solobacterium	0	0	K03205	Pan
g__Stenotrophomonas	0.079	0.0110299918042972	K03205	Pan
g__Streptococcus	91.677	12.7999564385134	K03205	Pan
Total	716.229	100	K03205	Pan
g__Aggregatibacter	2.895	6.55644887328728	K03205	Gorilla
g__Agrobacterium	0	0	K03205	Gorilla
g__Blautia	0.085	0.192503680217416	K03205	Gorilla
g__Bulleidia	1.841	4.16940323859133	K03205	Gorilla
g__Clostridiales_Family_XIII_Incertae_Sedis_noname	3.393	7.68429396444344	K03205	Gorilla
g__Eggerthia	3.742	8.47469142792436	K03205	Gorilla
g__Enterococcus	0.784	1.77556335635828	K03205	Gorilla
g__Escherichia	0.112	0.253651908051183	K03205	Gorilla
g__Eubacteriaceae_noname	0	0	K03205	Gorilla
g__Exiguobacterium	0	0	K03205	Gorilla
g__Faecalibacterium	0	0	K03205	Gorilla
g__Filifactor	9.046	20.4869210734911	K03205	Gorilla
g__Fusobacterium	0.156	0.353300871928434	K03205	Gorilla
g__Gemella	0	0	K03205	Gorilla
g__Johnsonella	6.471	14.6551919374929	K03205	Gorilla
g__Klebsiella	0.056	0.126825954025592	K03205	Gorilla
g__Lachnospiraceae_noname	0	0	K03205	Gorilla
g__Leptotrichia	0	0	K03205	Gorilla
g__Mogibacterium	0	0	K03205	Gorilla
g__Nitrosomonas	0.078	0.176650435964217	K03205	Gorilla
g__Paracoccus	0	0	K03205	Gorilla
g__Parascardovia	0	0	K03205	Gorilla
g__Parvimonas	3.137	7.10451817461216	K03205	Gorilla
g__Peptostreptococcus	0	0	K03205	Gorilla
g__Ralstonia	0	0	K03205	Gorilla
g__Rhodopseudomonas	0.062	0.140414449099762	K03205	Gorilla
g__Selenomonas	0	0	K03205	Gorilla
g__Shuttleworthia	0.54	1.22296455667535	K03205	Gorilla
g__Solobacterium	2.11	4.77862076774997	K03205	Gorilla
g__Stenotrophomonas	0	0	K03205	Gorilla
g__Streptococcus	9.647	21.8480353300872	K03205	Gorilla
Total	44.155	100	K03205	Gorilla
g__Aggregatibacter	0.083	2.56251929607904	K03205	Alouatta
g__Agrobacterium	0	0	K03205	Alouatta
g__Blautia	0	0	K03205	Alouatta
g__Bulleidia	0	0	K03205	Alouatta
g__Clostridiales_Family_XIII_Incertae_Sedis_noname	0	0	K03205	Alouatta
g__Eggerthia	0	0	K03205	Alouatta
g__Enterococcus	0	0	K03205	Alouatta
g__Escherichia	0	0	K03205	Alouatta
g__Eubacteriaceae_noname	0	0	K03205	Alouatta
g__Exiguobacterium	0	0	K03205	Alouatta
g__Faecalibacterium	0	0	K03205	Alouatta
g__Filifactor	0	0	K03205	Alouatta
g__Fusobacterium	1.502	46.3723371410929	K03205	Alouatta
g__Gemella	0	0	K03205	Alouatta
g__Johnsonella	0	0	K03205	Alouatta
g__Klebsiella	0	0	K03205	Alouatta
g__Lachnospiraceae_noname	0	0	K03205	Alouatta
g__Leptotrichia	0	0	K03205	Alouatta
g__Mogibacterium	0	0	K03205	Alouatta
g__Nitrosomonas	0.084	2.59339302253782	K03205	Alouatta
g__Paracoccus	0	0	K03205	Alouatta
g__Parascardovia	0	0	K03205	Alouatta
g__Parvimonas	0.895	27.6319851806113	K03205	Alouatta
g__Peptostreptococcus	0	0	K03205	Alouatta
g__Ralstonia	0	0	K03205	Alouatta
g__Rhodopseudomonas	0.068	2.09941339919728	K03205	Alouatta
g__Selenomonas	0	0	K03205	Alouatta
g__Shuttleworthia	0	0	K03205	Alouatta
g__Solobacterium	0	0	K03205	Alouatta
g__Stenotrophomonas	0	0	K03205	Alouatta
g__Streptococcus	0.607	18.7403519604816	K03205	Alouatta
Total	3.239	100	K03205	Alouatta
g__Acidovorax	0	0	K03569	Homo
g__Actinobacillus	0	0	K03569	Homo
g__Advenella	0	0	K03569	Homo
g__Aeromonas	0	0	K03569	Homo
g__Aggregatibacter	146.533	12.1182574810287	K03569	Homo
g__Atopobium	5.39	0.445752204778067	K03569	Homo
g__Bacillus	0	0	K03569	Homo
g__Bilophila	0.424	0.0350647374445084	K03569	Homo
g__Blautia	0	0	K03569	Homo
g__Burkholderia	44.16	3.65202548478654	K03569	Homo
g__Campylobacter	99.596	8.23657450595108	K03569	Homo
g__Capnocytophaga	133.253	11.0200034403139	K03569	Homo
g__Caulobacter	0.109	0.00901428391851749	K03569	Homo
g__Chlorobium	3.738	0.309132048508425	K03569	Homo
g__Citrobacter	0	0	K03569	Homo
g__Clostridium	0.327	0.0270428517555525	K03569	Homo
g__Desulfovibrio	7.185	0.594198439949983	K03569	Homo
g__Enterobacter	0.216	0.0178631681321081	K03569	Homo
g__Erysipelothrix	0	0	K03569	Homo
g__Escherichia	0	0	K03569	Homo
g__Exiguobacterium	0.337	0.0278698502801871	K03569	Homo
g__Faecalibacterium	0	0	K03569	Homo
g__Filifactor	8.633	0.713947826317078	K03569	Homo
g__Fretibacterium	238.926	19.7591449496854	K03569	Homo
g__Fusobacterium	90.235	7.4624211870406	K03569	Homo
g__Haemophilus	45.551	3.76706097956321	K03569	Homo
g__Janthinobacterium	0	0	K03569	Homo
g__Klebsiella	0	0	K03569	Homo
g__Lactobacillus	0.283	0.0234040582471601	K03569	Homo
g__Leptotrichia	25.691	2.12464190963883	K03569	Homo
g__Lysinibacillus	0	0	K03569	Homo
g__Methanobrevibacter	94.157	7.78677000840231	K03569	Homo
g__Micromonospora	0	0	K03569	Homo
g__Morganella	0	0	K03569	Homo
g__Nitrosomonas	0	0	K03569	Homo
g__Nitrosospira	0	0	K03569	Homo
g__Olsenella	54.625	4.51747944081668	K03569	Homo
g__Pantoea	0.334	0.0276217507227967	K03569	Homo
g__Paracoccus	0	0	K03569	Homo
g__Porphyromonas	28.468	2.35429939992987	K03569	Homo
g__Prevotella	2.919	0.241400869340849	K03569	Homo
g__Proteus	0	0	K03569	Homo
g__Rahnella	1.424	0.117764589907972	K03569	Homo
g__Ralstonia	3.375	0.279112002064188	K03569	Homo
g__Rhodanobacter	0	0	K03569	Homo
g__Selenomonas	6.98	0.577244970194973	K03569	Homo
g__Slackia	12.872	1.0645125009097	K03569	Homo
g__Stenotrophomonas	0.106	0.0087661843611271	K03569	Homo
g__Streptomyces	0.979	0.0809631555617305	K03569	Homo
g__Streptosporangium	1.203	0.0994879225135462	K03569	Homo
g__Tannerella	99.203	8.20407346393294	K03569	Homo
g__Treponema	5.945	0.491650622895289	K03569	Homo
g__Variovorax	0.978	0.080880455709267	K03569	Homo
unclassified	45.037	3.72455325539699	K03569	Homo
Total	1209.192	100	K03569	Homo
g__Acidovorax	0	0	K03569	Pan
g__Actinobacillus	0	0	K03569	Pan
g__Advenella	0.155	0.0367063726999313	K03569	Pan
g__Aeromonas	0	0	K03569	Pan
g__Aggregatibacter	0	0	K03569	Pan
g__Atopobium	11.181	2.64783195585763	K03569	Pan
g__Bacillus	2.816	0.666871906600043	K03569	Pan
g__Bilophila	0	0	K03569	Pan
g__Blautia	0.059	0.0139721031567481	K03569	Pan
g__Burkholderia	0	0	K03569	Pan
g__Campylobacter	2.912	0.689606176143226	K03569	Pan
g__Capnocytophaga	0.45	0.106566888483672	K03569	Pan
g__Caulobacter	0	0	K03569	Pan
g__Chlorobium	0	0	K03569	Pan
g__Citrobacter	0	0	K03569	Pan
g__Clostridium	0	0	K03569	Pan
g__Desulfovibrio	0.625	0.148009567338433	K03569	Pan
g__Enterobacter	1.332	0.315437989911668	K03569	Pan
g__Erysipelothrix	0	0	K03569	Pan
g__Escherichia	0.264	0.062519241243754	K03569	Pan
g__Exiguobacterium	0	0	K03569	Pan
g__Faecalibacterium	0	0	K03569	Pan
g__Filifactor	2.457	0.581855211120847	K03569	Pan
g__Fretibacterium	184.466	43.6843725578421	K03569	Pan
g__Fusobacterium	26.337	6.23700475998769	K03569	Pan
g__Haemophilus	0	0	K03569	Pan
g__Janthinobacterium	0	0	K03569	Pan
g__Klebsiella	0	0	K03569	Pan
g__Lactobacillus	0	0	K03569	Pan
g__Leptotrichia	0	0	K03569	Pan
g__Lysinibacillus	3.12	0.738863760153456	K03569	Pan
g__Methanobrevibacter	6.139	1.45380917422502	K03569	Pan
g__Micromonospora	1.311	0.310464868449097	K03569	Pan
g__Morganella	0	0	K03569	Pan
g__Nitrosomonas	0	0	K03569	Pan
g__Nitrosospira	0	0	K03569	Pan
g__Olsenella	49.257	11.6648116134227	K03569	Pan
g__Pantoea	0	0	K03569	Pan
g__Paracoccus	6.039	1.43012764345087	K03569	Pan
g__Porphyromonas	9.884	2.34068250171691	K03569	Pan
g__Prevotella	0	0	K03569	Pan
g__Proteus	0	0	K03569	Pan
g__Rahnella	0	0	K03569	Pan
g__Ralstonia	0	0	K03569	Pan
g__Rhodanobacter	0	0	K03569	Pan
g__Selenomonas	0.074	0.0175243327728704	K03569	Pan
g__Slackia	43.473	10.2950718734459	K03569	Pan
g__Stenotrophomonas	1.105	0.261680915054349	K03569	Pan
g__Streptomyces	12.652	2.99618727354536	K03569	Pan
g__Streptosporangium	0	0	K03569	Pan
g__Tannerella	51.421	12.1772799393753	K03569	Pan
g__Treponema	0	0	K03569	Pan
g__Variovorax	0	0	K03569	Pan
unclassified	4.741	1.12274137400242	K03569	Pan
Total	422.27	100	K03569	Pan
g__Acidovorax	0	0	K03569	Gorilla
g__Actinobacillus	0.28	0.0856216745153202	K03569	Gorilla
g__Advenella	0	0	K03569	Gorilla
g__Aeromonas	0.486	0.14861476362302	K03569	Gorilla
g__Aggregatibacter	76.348	23.3465843067702	K03569	Gorilla
g__Atopobium	2.509	0.767231361996208	K03569	Gorilla
g__Bacillus	0	0	K03569	Gorilla
g__Bilophila	0.293	0.0895969665463886	K03569	Gorilla
g__Blautia	0	0	K03569	Gorilla
g__Burkholderia	0	0	K03569	Gorilla
g__Campylobacter	0.668	0.204268852057978	K03569	Gorilla
g__Capnocytophaga	1.673	0.511589505229038	K03569	Gorilla
g__Caulobacter	0	0	K03569	Gorilla
g__Chlorobium	0	0	K03569	Gorilla
g__Citrobacter	0.412	0.1259861782154	K03569	Gorilla
g__Clostridium	0	0	K03569	Gorilla
g__Desulfovibrio	0.644	0.196929851385236	K03569	Gorilla
g__Enterobacter	4.618	1.41214604611339	K03569	Gorilla
g__Erysipelothrix	1.109	0.339122989419607	K03569	Gorilla
g__Escherichia	3.995	1.2216378203168	K03569	Gorilla
g__Exiguobacterium	8.625	2.63745336676656	K03569	Gorilla
g__Faecalibacterium	0	0	K03569	Gorilla
g__Filifactor	1.046	0.31985811265366	K03569	Gorilla
g__Fretibacterium	27.449	8.39367622775366	K03569	Gorilla
g__Fusobacterium	15.184	4.64314109228793	K03569	Gorilla
g__Haemophilus	0	0	K03569	Gorilla
g__Janthinobacterium	0.594	0.181640266650358	K03569	Gorilla
g__Klebsiella	0.64	0.195706684606446	K03569	Gorilla
g__Lactobacillus	11.023	3.37074185065134	K03569	Gorilla
g__Leptotrichia	0	0	K03569	Gorilla
g__Lysinibacillus	0.208	0.063604672497095	K03569	Gorilla
g__Methanobrevibacter	0.658	0.201210935111002	K03569	Gorilla
g__Micromonospora	0	0	K03569	Gorilla
g__Morganella	1.175	0.359305241269647	K03569	Gorilla
g__Nitrosomonas	0.253	0.0773652987584857	K03569	Gorilla
g__Nitrosospira	0.252	0.0770595070637882	K03569	Gorilla
g__Olsenella	29.884	9.13827900434224	K03569	Gorilla
g__Pantoea	0	0	K03569	Gorilla
g__Paracoccus	0	0	K03569	Gorilla
g__Porphyromonas	0.768	0.234848021527735	K03569	Gorilla
g__Prevotella	0	0	K03569	Gorilla
g__Proteus	0.294	0.0899027582410862	K03569	Gorilla
g__Rahnella	0	0	K03569	Gorilla
g__Ralstonia	0	0	K03569	Gorilla
g__Rhodanobacter	0.483	0.147697388538927	K03569	Gorilla
g__Selenomonas	0	0	K03569	Gorilla
g__Slackia	11.572	3.5386214910403	K03569	Gorilla
g__Stenotrophomonas	0	0	K03569	Gorilla
g__Streptomyces	0	0	K03569	Gorilla
g__Streptosporangium	0	0	K03569	Gorilla
g__Tannerella	27.442	8.39153568589077	K03569	Gorilla
g__Treponema	0	0	K03569	Gorilla
g__Variovorax	0	0	K03569	Gorilla
unclassified	96.435	29.4890220781604	K03569	Gorilla
Total	327.02	100	K03569	Gorilla
g__Acidovorax	0	0	K03569	Alouatta
g__Actinobacillus	0	0	K03569	Alouatta
g__Advenella	0	0	K03569	Alouatta
g__Aeromonas	0	0	K03569	Alouatta
g__Aggregatibacter	67.084	45.6049708357694	K03569	Alouatta
g__Atopobium	0	0	K03569	Alouatta
g__Bacillus	0	0	K03569	Alouatta
g__Bilophila	0	0	K03569	Alouatta
g__Blautia	0	0	K03569	Alouatta
g__Burkholderia	0	0	K03569	Alouatta
g__Campylobacter	2.322	1.5785394770833	K03569	Alouatta
g__Capnocytophaga	0	0	K03569	Alouatta
g__Caulobacter	0	0	K03569	Alouatta
g__Chlorobium	0	0	K03569	Alouatta
g__Citrobacter	0	0	K03569	Alouatta
g__Clostridium	0	0	K03569	Alouatta
g__Desulfovibrio	0.29	0.197147479911352	K03569	Alouatta
g__Enterobacter	0	0	K03569	Alouatta
g__Erysipelothrix	0.42	0.285523936423337	K03569	Alouatta
g__Escherichia	0	0	K03569	Alouatta
g__Exiguobacterium	0	0	K03569	Alouatta
g__Faecalibacterium	0	0	K03569	Alouatta
g__Filifactor	0	0	K03569	Alouatta
g__Fretibacterium	0	0	K03569	Alouatta
g__Fusobacterium	15.694	10.6690777576854	K03569	Alouatta
g__Haemophilus	0	0	K03569	Alouatta
g__Janthinobacterium	0	0	K03569	Alouatta
g__Klebsiella	0	0	K03569	Alouatta
g__Lactobacillus	0	0	K03569	Alouatta
g__Leptotrichia	0	0	K03569	Alouatta
g__Lysinibacillus	0	0	K03569	Alouatta
g__Methanobrevibacter	0	0	K03569	Alouatta
g__Micromonospora	0	0	K03569	Alouatta
g__Morganella	0	0	K03569	Alouatta
g__Nitrosomonas	0.133	0.0904159132007233	K03569	Alouatta
g__Nitrosospira	0	0	K03569	Alouatta
g__Olsenella	0	0	K03569	Alouatta
g__Pantoea	0	0	K03569	Alouatta
g__Paracoccus	0	0	K03569	Alouatta
g__Porphyromonas	8.353	5.67852724034317	K03569	Alouatta
g__Prevotella	0	0	K03569	Alouatta
g__Proteus	0	0	K03569	Alouatta
g__Rahnella	0	0	K03569	Alouatta
g__Ralstonia	0	0	K03569	Alouatta
g__Rhodanobacter	0	0	K03569	Alouatta
g__Selenomonas	0	0	K03569	Alouatta
g__Slackia	0	0	K03569	Alouatta
g__Stenotrophomonas	0.853	0.579885518497872	K03569	Alouatta
g__Streptomyces	0.085	0.0577846061809134	K03569	Alouatta
g__Streptosporangium	0	0	K03569	Alouatta
g__Tannerella	0	0	K03569	Alouatta
g__Treponema	0	0	K03569	Alouatta
g__Variovorax	0	0	K03569	Alouatta
unclassified	51.864	35.2581272349046	K03569	Alouatta
Total	147.098	100	K03569	Alouatta
