Genus	Sum	Percent	KOrtholog	Host_Genus
g__Flavobacterium	0	0	K07052	Alouatta
g__Fretibacterium	0	0	K07052	Alouatta
g__Fusobacterium	0	0	K07052	Alouatta
g__Kocuria	0	0	K07052	Alouatta
g__Lactococcus	0	0	K07052	Alouatta
g__Leptotrichia	0	0	K07052	Alouatta
g__Lysinibacillus	0	0	K07052	Alouatta
g__Macrococcus	0.291	4.20155934161132	K07052	Alouatta
g__Methanobrevibacter	0	0	K07052	Alouatta
g__Micromonospora	0	0	K07052	Alouatta
g__Neisseria	0.648	9.35604966791799	K07052	Alouatta
g__Pantoea	0	0	K07052	Alouatta
g__Porphyromonas	5.612	81.0280103956107	K07052	Alouatta
g__Prevotella	0.184	2.65665607854461	K07052	Alouatta
g__Propionibacterium	0	0	K07052	Alouatta
g__Pseudomonas	0	0	K07052	Alouatta
g__Staphylococcus	0	0	K07052	Alouatta
g__Streptococcus	0	0	K07052	Alouatta
g__Tannerella	0	0	K07052	Alouatta
g__Treponema	0	0	K07052	Alouatta
unclassified	0	0	K07052	Alouatta
Total	6.926	100	K07052	Alouatta
g__Actinobacillus	0	0	K07133	Homo
g__Aggregatibacter	2.481	0.0476763496480867	K07133	Homo
g__Alloprevotella	1.869	0.0359157990698404	K07133	Homo
g__Bacteroides	0	0	K07133	Homo
g__Bacteroidetes_noname	105.979	2.03655455838556	K07133	Homo
g__Bifidobacterium	0.759	0.0145853887073349	K07133	Homo
g__Blautia	0	0	K07133	Homo
g__Campylobacter	7.262	0.139550846894158	K07133	Homo
g__Clostridiales_Family_XIII_Incertae_Sedis_noname	1.862	0.0357812829684552	K07133	Homo
g__Cryptobacterium	0	0	K07133	Homo
g__Eikenella	79.293	1.52374074673347	K07133	Homo
g__Faecalibacterium	0	0	K07133	Homo
g__Fretibacterium	52.313	1.0052772588232	K07133	Homo
g__Fusobacterium	62.132	1.19396491589477	K07133	Homo
g__Haemophilus	1.078	0.0207154796133162	K07133	Homo
g__Kingella	70.078	1.34665990755285	K07133	Homo
g__Lactobacillus	0.309	0.00593792504685964	K07133	Homo
g__Leptotrichia	26.348	0.50631860561378	K07133	Homo
g__Methanobrevibacter	23.474	0.451090137702211	K07133	Homo
g__Neisseria	152.298	2.92664760125123	K07133	Homo
g__Olsenella	64.174	1.23320518432741	K07133	Homo
g__Paracoccus	0	0	K07133	Homo
g__Parascardovia	0.026	0.000499631233716346	K07133	Homo
g__Porphyromonas	158.918	3.05386139998978	K07133	Homo
g__Prevotella	26.693	0.512948327753477	K07133	Homo
g__Propionibacterium	3719.77	71.4812797785019	K07133	Homo
g__Selenomonas	8.818	0.16945185457349	K07133	Homo
g__Streptococcus	0.61	0.011722117406422	K07133	Homo
g__Tannerella	637.294	12.2466149023086	K07133	Homo
Total	5203.838	100	K07133	Homo
g__Actinobacillus	0	0	K07133	Pan
g__Aggregatibacter	0	0	K07133	Pan
g__Alloprevotella	0.14	0.0152291773633508	K07133	Pan
g__Bacteroides	0	0	K07133	Pan
g__Bacteroidetes_noname	83.158	9.04591379415374	K07133	Pan
g__Bifidobacterium	0.8	0.0870238706477187	K07133	Pan
g__Blautia	4.055	0.441102244345624	K07133	Pan
g__Campylobacter	0.15	0.0163169757464472	K07133	Pan
g__Clostridiales_Family_XIII_Incertae_Sedis_noname	9.491	1.03242944539687	K07133	Pan
g__Cryptobacterium	0.068	0.00739702900505609	K07133	Pan
g__Eikenella	0.048	0.00522143223886312	K07133	Pan
g__Faecalibacterium	0	0	K07133	Pan
g__Fretibacterium	38.982	4.24045565698671	K07133	Pan
g__Fusobacterium	56.226	6.11625518879829	K07133	Pan
g__Haemophilus	0	0	K07133	Pan
g__Kingella	0	0	K07133	Pan
g__Lactobacillus	0	0	K07133	Pan
g__Leptotrichia	0	0	K07133	Pan
g__Methanobrevibacter	2.013	0.218973814517322	K07133	Pan
g__Neisseria	0	0	K07133	Pan
g__Olsenella	27.322	2.97208274229621	K07133	Pan
g__Paracoccus	0.119	0.0129448007588482	K07133	Pan
g__Parascardovia	0	0	K07133	Pan
g__Porphyromonas	93.473	10.1679778263178	K07133	Pan
g__Prevotella	3.716	0.404225879158653	K07133	Pan
g__Propionibacterium	251.823	27.3932652226506	K07133	Pan
g__Selenomonas	0	0	K07133	Pan
g__Streptococcus	0	0	K07133	Pan
g__Tannerella	347.704	37.823184899618	K07133	Pan
Total	919.288	100	K07133	Pan
g__Actinobacillus	10.126	2.27848044300536	K07133	Gorilla
g__Aggregatibacter	30.723	6.91307077330177	K07133	Gorilla
g__Alloprevotella	0	0	K07133	Gorilla
g__Bacteroides	0	0	K07133	Gorilla
g__Bacteroidetes_noname	5.2	1.17006698633497	K07133	Gorilla
g__Bifidobacterium	9.043	2.03479149181291	K07133	Gorilla
g__Blautia	0	0	K07133	Gorilla
g__Campylobacter	0	0	K07133	Gorilla
g__Clostridiales_Family_XIII_Incertae_Sedis_noname	0.761	0.171234803192483	K07133	Gorilla
g__Cryptobacterium	3.982	0.8960012960742	K07133	Gorilla
g__Eikenella	0.941	0.211737121950232	K07133	Gorilla
g__Faecalibacterium	0	0	K07133	Gorilla
g__Fretibacterium	0.482	0.108456209117972	K07133	Gorilla
g__Fusobacterium	30.742	6.91734601805954	K07133	Gorilla
g__Haemophilus	0	0	K07133	Gorilla
g__Kingella	0	0	K07133	Gorilla
g__Lactobacillus	0	0	K07133	Gorilla
g__Leptotrichia	0	0	K07133	Gorilla
g__Methanobrevibacter	0.564	0.126907265440946	K07133	Gorilla
g__Neisseria	0.208	0.0468026794533987	K07133	Gorilla
g__Olsenella	3.014	0.678188826310306	K07133	Gorilla
g__Paracoccus	0	0	K07133	Gorilla
g__Parascardovia	0	0	K07133	Gorilla
g__Porphyromonas	9.573	2.15404831926628	K07133	Gorilla
g__Prevotella	1.335	0.300392197453304	K07133	Gorilla
g__Propionibacterium	233.514	52.5436581244276	K07133	Gorilla
g__Selenomonas	0	0	K07133	Gorilla
g__Streptococcus	0	0	K07133	Gorilla
g__Tannerella	104.211	23.4488174447987	K07133	Gorilla
Total	444.419	100	K07133	Gorilla
g__Actinobacillus	0	0	K07133	Alouatta
g__Aggregatibacter	107.09	86.2300810847807	K07133	Alouatta
g__Alloprevotella	0	0	K07133	Alouatta
g__Bacteroides	0	0	K07133	Alouatta
g__Bacteroidetes_noname	0	0	K07133	Alouatta
g__Bifidobacterium	0.408	0.328526221706887	K07133	Alouatta
g__Blautia	0	0	K07133	Alouatta
g__Campylobacter	0	0	K07133	Alouatta
g__Clostridiales_Family_XIII_Incertae_Sedis_noname	0	0	K07133	Alouatta
g__Cryptobacterium	0	0	K07133	Alouatta
g__Eikenella	0.441	0.355098195521415	K07133	Alouatta
g__Faecalibacterium	0	0	K07133	Alouatta
g__Fretibacterium	0	0	K07133	Alouatta
g__Fusobacterium	0.892	0.718248504319959	K07133	Alouatta
g__Haemophilus	0	0	K07133	Alouatta
g__Kingella	0	0	K07133	Alouatta
g__Lactobacillus	0	0	K07133	Alouatta
g__Leptotrichia	0	0	K07133	Alouatta
g__Methanobrevibacter	0	0	K07133	Alouatta
g__Neisseria	0	0	K07133	Alouatta
g__Olsenella	0	0	K07133	Alouatta
g__Paracoccus	0	0	K07133	Alouatta
g__Parascardovia	0	0	K07133	Alouatta
g__Porphyromonas	14.229	11.4573519820277	K07133	Alouatta
g__Prevotella	0.959	0.772197663276727	K07133	Alouatta
g__Propionibacterium	0.172	0.138496348366629	K07133	Alouatta
g__Selenomonas	0	0	K07133	Alouatta
g__Streptococcus	0	0	K07133	Alouatta
g__Tannerella	0	0	K07133	Alouatta
Total	124.191	100	K07133	Alouatta
g__Acidaminococcus	0	0	K16785	Homo
g__Arcanobacterium	0	0	K16785	Homo
g__Arthrobacter	0	0	K16785	Homo
g__Atopobium	10.045	0.219376311726204	K16785	Homo
g__Bacillus	0	0	K16785	Homo
g__Bifidobacterium	1.166	0.0254646868564215	K16785	Homo
g__Catonella	12.234	0.267182657805713	K16785	Homo
g__Clostridiales_Family_XIII_Incertae_Sedis_noname	42.141	0.920332220254254	K16785	Homo
g__Clostridium	0.558	0.0121863595762292	K16785	Homo
g__Cryptobacterium	0	0	K16785	Homo
g__Erysipelothrix	0	0	K16785	Homo
g__Escherichia	0	0	K16785	Homo
g__Eubacteriaceae_noname	4.756	0.103867968000978	K16785	Homo
g__Exiguobacterium	0	0	K16785	Homo
g__Faecalibacterium	0	0	K16785	Homo
g__Filifactor	209.116	4.56695836763932	K16785	Homo
g__Fusobacterium	45.86	1.00155277807504	K16785	Homo
g__Gemella	30.033	0.655901321062528	K16785	Homo
g__Johnsonella	26.073	0.569417478908644	K16785	Homo
g__Kocuria	0	0	K16785	Homo
g__Lachnoanaerobaculum	1.897	0.0414292546883633	K16785	Homo
g__Lachnospiraceae_noname	3.177	0.0693836279098209	K16785	Homo
g__Lactobacillus	0.087	0.00190002380489595	K16785	Homo
g__Lactococcus	0.289	0.00631157332890722	K16785	Homo
g__Leptotrichia	17.917	0.391295707038169	K16785	Homo
g__Lysinibacillus	0	0	K16785	Homo
g__Macrococcus	0	0	K16785	Homo
g__Methanobrevibacter	1.401	0.0305969350650485	K16785	Homo
g__Micromonospora	0	0	K16785	Homo
g__Mogibacterium	7.598	0.165935412294246	K16785	Homo
g__Olsenella	303.571	6.62979455719617	K16785	Homo
g__Parvimonas	0	0	K16785	Homo
g__Peptostreptococcaceae_noname	28.215	0.616197375346427	K16785	Homo
g__Peptostreptococcus	272.5	5.95122398659937	K16785	Homo
g__Propionibacterium	1586.906	34.6570020245081	K16785	Homo
g__Pseudoramibacter	20.099	0.438949177639122	K16785	Homo
g__Rothia	81.661	1.78342349346676	K16785	Homo
g__Selenomonas	9.39	0.205071534804287	K16785	Homo
g__Slackia	43.043	0.94003131763375	K16785	Homo
g__Staphylococcus	0.842	0.0183887361347401	K16785	Homo
g__Streptococcus	1784.159	38.9648801347051	K16785	Homo
g__Streptomyces	0	0	K16785	Homo
g__Veillonella	34.156	0.745944977931333	K16785	Homo
unclassified	0	0	K16785	Homo
Total	4578.89	100	K16785	Homo
g__Acidaminococcus	0	0	K16785	Pan
g__Arcanobacterium	0	0	K16785	Pan
g__Arthrobacter	0	0	K16785	Pan
g__Atopobium	0	0	K16785	Pan
g__Bacillus	2.184	0.205767326522787	K16785	Pan
g__Bifidobacterium	0.928	0.0874322706104148	K16785	Pan
g__Catonella	0	0	K16785	Pan
g__Clostridiales_Family_XIII_Incertae_Sedis_noname	18.906	1.78124408206951	K16785	Pan
g__Clostridium	0.343	0.0323160224346684	K16785	Pan
g__Cryptobacterium	9.454	0.890716256843601	K16785	Pan
g__Erysipelothrix	0	0	K16785	Pan
g__Escherichia	0.995	0.0937447298031926	K16785	Pan
g__Eubacteriaceae_noname	0	0	K16785	Pan
g__Exiguobacterium	0	0	K16785	Pan
g__Faecalibacterium	0	0	K16785	Pan
g__Filifactor	72.72	6.85137361938509	K16785	Pan
g__Fusobacterium	12.167	1.14632374624668	K16785	Pan
g__Gemella	0	0	K16785	Pan
g__Johnsonella	7.83	0.737709783275375	K16785	Pan
g__Kocuria	0.084	0.0079141279431841	K16785	Pan
g__Lachnoanaerobaculum	0	0	K16785	Pan
g__Lachnospiraceae_noname	0	0	K16785	Pan
g__Lactobacillus	0	0	K16785	Pan
g__Lactococcus	0	0	K16785	Pan
g__Leptotrichia	0	0	K16785	Pan
g__Lysinibacillus	1.461	0.137649296726095	K16785	Pan
g__Macrococcus	0.111	0.0104579547820647	K16785	Pan
g__Methanobrevibacter	0	0	K16785	Pan
g__Micromonospora	0.831	0.0782933371522141	K16785	Pan
g__Mogibacterium	0	0	K16785	Pan
g__Olsenella	609.326	57.408141941769	K16785	Pan
g__Parvimonas	0	0	K16785	Pan
g__Peptostreptococcaceae_noname	0.131	0.0123422709590133	K16785	Pan
g__Peptostreptococcus	59.455	5.60160091502394	K16785	Pan
g__Propionibacterium	53.29	5.02076045347953	K16785	Pan
g__Pseudoramibacter	15.069	1.41973802352192	K16785	Pan
g__Rothia	0.351	0.0330697489054478	K16785	Pan
g__Selenomonas	0	0	K16785	Pan
g__Slackia	192.415	18.1285348593782	K16785	Pan
g__Staphylococcus	0.324	0.0305259220665672	K16785	Pan
g__Streptococcus	0	0	K16785	Pan
g__Streptomyces	3.018	0.284343311101543	K16785	Pan
g__Veillonella	0	0	K16785	Pan
unclassified	0	0	K16785	Pan
Total	1061.393	100	K16785	Pan
g__Acidaminococcus	1.027	0.185831900841401	K16785	Gorilla
g__Arcanobacterium	0.331	0.0598932416538496	K16785	Gorilla
g__Arthrobacter	0.092	0.0166470641454809	K16785	Gorilla
g__Atopobium	0	0	K16785	Gorilla
g__Bacillus	0	0	K16785	Gorilla
g__Bifidobacterium	15.188	2.7482131547996	K16785	Gorilla
g__Catonella	0	0	K16785	Gorilla
g__Clostridiales_Family_XIII_Incertae_Sedis_noname	2.178	0.394101149009319	K16785	Gorilla
g__Clostridium	0.104	0.0188184203383697	K16785	Gorilla
g__Cryptobacterium	6.708	1.21378811182484	K16785	Gorilla
g__Erysipelothrix	0.807	0.146023703971772	K16785	Gorilla
g__Escherichia	7.263	1.31421333574595	K16785	Gorilla
g__Eubacteriaceae_noname	0	0	K16785	Gorilla
g__Exiguobacterium	6.983	1.26354835791188	K16785	Gorilla
g__Faecalibacterium	0	0	K16785	Gorilla
g__Filifactor	1.817	0.328779516873247	K16785	Gorilla
g__Fusobacterium	9.214	1.66723966343979	K16785	Gorilla
g__Gemella	0	0	K16785	Gorilla
g__Johnsonella	0.198	0.0358273771826653	K16785	Gorilla
g__Kocuria	0	0	K16785	Gorilla
g__Lachnoanaerobaculum	0	0	K16785	Gorilla
g__Lachnospiraceae_noname	0	0	K16785	Gorilla
g__Lactobacillus	6.433	1.16402786573781	K16785	Gorilla
g__Lactococcus	0	0	K16785	Gorilla
g__Leptotrichia	0	0	K16785	Gorilla
g__Lysinibacillus	0	0	K16785	Gorilla
g__Macrococcus	0.141	0.0255134352664435	K16785	Gorilla
g__Methanobrevibacter	1.757	0.317922735908803	K16785	Gorilla
g__Micromonospora	0	0	K16785	Gorilla
g__Mogibacterium	0	0	K16785	Gorilla
g__Olsenella	232.835	42.1306432642721	K16785	Gorilla
g__Parvimonas	0	0	K16785	Gorilla
g__Peptostreptococcaceae_noname	0	0	K16785	Gorilla
g__Peptostreptococcus	0	0	K16785	Gorilla
g__Propionibacterium	78.528	14.2093549262644	K16785	Gorilla
g__Pseudoramibacter	0.446	0.0807020718357007	K16785	Gorilla
g__Rothia	70.811	12.8129919478875	K16785	Gorilla
g__Selenomonas	0	0	K16785	Gorilla
g__Slackia	92.686	16.7711933411743	K16785	Gorilla
g__Staphylococcus	4.238	0.766850628788564	K16785	Gorilla
g__Streptococcus	12.525	2.26635302632769	K16785	Gorilla
g__Streptomyces	0	0	K16785	Gorilla
g__Veillonella	0.34	0.0615217587985162	K16785	Gorilla
unclassified	0	0	K16785	Gorilla
Total	552.65	100	K16785	Gorilla
g__Acidaminococcus	0	0	K16785	Alouatta
g__Arcanobacterium	0	0	K16785	Alouatta
g__Arthrobacter	0	0	K16785	Alouatta
g__Atopobium	0	0	K16785	Alouatta
g__Bacillus	0	0	K16785	Alouatta
g__Bifidobacterium	0.375	1.77885299558844	K16785	Alouatta
g__Catonella	0.1	0.474360798823585	K16785	Alouatta
g__Clostridiales_Family_XIII_Incertae_Sedis_noname	0	0	K16785	Alouatta
g__Clostridium	0	0	K16785	Alouatta
g__Cryptobacterium	0	0	K16785	Alouatta
g__Erysipelothrix	0	0	K16785	Alouatta
g__Escherichia	0	0	K16785	Alouatta
g__Eubacteriaceae_noname	0	0	K16785	Alouatta
g__Exiguobacterium	0	0	K16785	Alouatta
g__Faecalibacterium	0	0	K16785	Alouatta
g__Filifactor	0	0	K16785	Alouatta
g__Fusobacterium	0.868	4.11745173378872	K16785	Alouatta
g__Gemella	0	0	K16785	Alouatta
g__Johnsonella	0	0	K16785	Alouatta
g__Kocuria	0	0	K16785	Alouatta
g__Lachnoanaerobaculum	0	0	K16785	Alouatta
g__Lachnospiraceae_noname	0	0	K16785	Alouatta
g__Lactobacillus	0	0	K16785	Alouatta
g__Lactococcus	0	0	K16785	Alouatta
g__Leptotrichia	0	0	K16785	Alouatta
g__Lysinibacillus	0	0	K16785	Alouatta
g__Macrococcus	0	0	K16785	Alouatta
g__Methanobrevibacter	0	0	K16785	Alouatta
g__Micromonospora	0	0	K16785	Alouatta
g__Mogibacterium	0	0	K16785	Alouatta
g__Olsenella	0	0	K16785	Alouatta
g__Parvimonas	0	0	K16785	Alouatta
g__Peptostreptococcaceae_noname	0	0	K16785	Alouatta
g__Peptostreptococcus	0	0	K16785	Alouatta
g__Propionibacterium	3.234	15.3408282339547	K16785	Alouatta
g__Pseudoramibacter	0	0	K16785	Alouatta
g__Rothia	0	0	K16785	Alouatta
g__Selenomonas	0	0	K16785	Alouatta
g__Slackia	0	0	K16785	Alouatta
g__Staphylococcus	0	0	K16785	Alouatta
g__Streptococcus	1.039	4.92860869977705	K16785	Alouatta
g__Streptomyces	0	0	K16785	Alouatta
g__Veillonella	0	0	K16785	Alouatta
unclassified	15.465	73.3598975380675	K16785	Alouatta
Total	21.081	100	K16785	Alouatta
g__Catonella	10.473	0.442370969853895	K16926	Homo
g__Clostridiales_Family_XIII_Incertae_Sedis_noname	64.959	2.74381512754122	K16926	Homo
g__Eggerthia	5.009	0.211576070657706	K16926	Homo
g__Eubacteriaceae_noname	5.119	0.216222380853823	K16926	Homo
g__Filifactor	213.123	9.00214152660857	K16926	Homo
g__Johnsonella	3.397	0.143486506692799	K16926	Homo
g__Lachnospiraceae_noname	2.942	0.124267678154317	K16926	Homo
g__Methanobrevibacter	1.413	0.0596839664282969	K16926	Homo
g__Olsenella	63.514	2.68277950723768	K16926	Homo
g__Peptostreptococcus	329.183	13.9044211753475	K16926	Homo
g__Propionibacterium	996.5	42.0913464584557	K16926	Homo
g__Pseudoramibacter	27.015	1.14109154498262	K16926	Homo
g__Selenomonas	4.666	0.197088030682543	K16926	Homo
g__Slackia	32.644	1.37885590947298	K16926	Homo
g__Staphylococcus	0	0	K16926	Homo
g__Streptococcus	607.513	25.6608531470304	K16926	Homo
Total	2367.47	100	K16926	Homo
g__Catonella	0	0	K16926	Pan
g__Clostridiales_Family_XIII_Incertae_Sedis_noname	33.531	4.96101436624303	K16926	Pan
g__Eggerthia	0.134	0.0198257112843806	K16926	Pan
g__Eubacteriaceae_noname	0	0	K16926	Pan
g__Filifactor	81.966	12.1271212771309	K16926	Pan
g__Johnsonella	0	0	K16926	Pan
g__Lachnospiraceae_noname	0	0	K16926	Pan
g__Methanobrevibacter	0	0	K16926	Pan
g__Olsenella	293.497	43.4237819763571	K16926	Pan
g__Peptostreptococcus	54.241	8.02512243116484	K16926	Pan
g__Propionibacterium	52.23	7.72758880882984	K16926	Pan
g__Pseudoramibacter	18.66	2.76080427288464	K16926	Pan
g__Selenomonas	0	0	K16926	Pan
g__Slackia	141.447	20.9275177913566	K16926	Pan
g__Staphylococcus	0.184	0.0272233647487017	K16926	Pan
g__Streptococcus	0	0	K16926	Pan
Total	675.89	100	K16926	Pan
g__Catonella	0	0	K16926	Gorilla
g__Clostridiales_Family_XIII_Incertae_Sedis_noname	5.337	2.04667822245402	K16926	Gorilla
g__Eggerthia	0	0	K16926	Gorilla
g__Eubacteriaceae_noname	0	0	K16926	Gorilla
g__Filifactor	1.492	0.572164869383811	K16926	Gorilla
g__Johnsonella	0	0	K16926	Gorilla
g__Lachnospiraceae_noname	0	0	K16926	Gorilla
g__Methanobrevibacter	0	0	K16926	Gorilla
g__Olsenella	106.396	40.8016443987667	K16926	Gorilla
g__Peptostreptococcus	0	0	K16926	Gorilla
g__Propionibacterium	63.286	24.2694543725361	K16926	Gorilla
g__Pseudoramibacter	0.176	0.0674939792302618	K16926	Gorilla
g__Selenomonas	0	0	K16926	Gorilla
g__Slackia	75.109	28.8034391250326	K16926	Gorilla
g__Staphylococcus	0.148	0.0567563007163566	K16926	Gorilla
g__Streptococcus	8.82	3.38236873188017	K16926	Gorilla
Total	260.764	100	K16926	Gorilla
g__Catonella	0	0	K16926	Alouatta
g__Clostridiales_Family_XIII_Incertae_Sedis_noname	0	0	K16926	Alouatta
g__Eggerthia	0	0	K16926	Alouatta
g__Eubacteriaceae_noname	0	0	K16926	Alouatta
g__Filifactor	0	0	K16926	Alouatta
g__Johnsonella	0	0	K16926	Alouatta
g__Lachnospiraceae_noname	0	0	K16926	Alouatta
g__Methanobrevibacter	0	0	K16926	Alouatta
g__Olsenella	0	0	K16926	Alouatta
g__Peptostreptococcus	0	0	K16926	Alouatta
g__Propionibacterium	13.318	96.01326508543	K16926	Alouatta
g__Pseudoramibacter	0	0	K16926	Alouatta
g__Selenomonas	0	0	K16926	Alouatta
g__Slackia	0	0	K16926	Alouatta
g__Staphylococcus	0	0	K16926	Alouatta
g__Streptococcus	0.553	3.98673491456997	K16926	Alouatta
Total	13.871	100	K16926	Alouatta
