Pathway_name	Pathway_number	KOrtholog	Enzyme_name
Glycosphingolipid biosynthesis - globo and isoglobo series	ko00603	K01204	alpha-N-acetylgalactosaminidase [EC:3.2.1.49]
Glycosphingolipid biosynthesis - globo and isoglobo series	ko00603	K00718	galactoside 2-L-fucosyltransferase 1/2 [EC:2.4.1.69]
Glycosphingolipid biosynthesis - globo and isoglobo series	ko00603	K00780	beta-galactoside alpha-2,3-sialyltransferase (sialyltransferase 4A) [EC:2.4.99.4]
Glycosphingolipid biosynthesis - globo and isoglobo series	ko00603	K03368	beta-galactoside alpha-2,3-sialyltransferase (sialyltransferase 4B) [EC:2.4.99.4]
Glycosphingolipid biosynthesis - globo and isoglobo series	ko00603	K03371	alpha-N-acetyl-neuraminate alpha-2,8-sialyltransferase (sialyltransferase 8A) [EC:2.4.99.8]
Glycosphingolipid biosynthesis - globo and isoglobo series	ko00603	K03663	4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase [EC:2.4.1.152]
Glycosphingolipid biosynthesis - ganglio series	ko00604	K00725	(N-Acetylneuraminyl)-galactosylglucosylceramide N-acetylgalactosaminyltransferase [EC:2.4.1.92]
Glycosphingolipid biosynthesis - ganglio series	ko00604	K00715	ganglioside galactosyltransferase [EC:2.4.1.62]
Glycosphingolipid biosynthesis - ganglio series	ko00604	K03368	beta-galactoside alpha-2,3-sialyltransferase (sialyltransferase 4B) [EC:2.4.99.4]
Glycosphingolipid biosynthesis - ganglio series	ko00604	K00780	beta-galactoside alpha-2,3-sialyltransferase (sialyltransferase 4A) [EC:2.4.99.4]
Glycosphingolipid biosynthesis - ganglio series	ko00604	K03369	alpha-N-acetyl-neuraminate alpha-2,8-sialyltransferase (sialyltransferase 8E) [EC:2.4.99.-]
Glycosphingolipid biosynthesis - ganglio series	ko00604	K03370	lactosylceramide alpha-2,3-sialyltransferase (sialyltransferase 9) [EC:2.4.99.9]
Glycosphingolipid biosynthesis - ganglio series	ko00604	K03371	alpha-N-acetyl-neuraminate alpha-2,8-sialyltransferase (sialyltransferase 8A) [EC:2.4.99.8]
Glycosphingolipid biosynthesis - ganglio series	ko00604	K03372	MFS transporter, PAT family, solute carrier family 33 (acetyl-CoA transportor), member 1 [EC:2.3.1.-]
Glycosphingolipid biosynthesis - ganglio series	ko00604	K03373	N-acetylgalactosaminide alpha-2,6-sialyltransferase (sialyltransferase 7C) [EC:2.4.99.-]
Glycosphingolipid biosynthesis - ganglio series	ko00604	K03374	N-acetylgalactosaminide alpha-2,6-sialyltransferase (sialyltransferase 7D) [EC:2.4.99.7]
Glycosphingolipid biosynthesis - ganglio series	ko00604	K03375	N-acetylgalactosaminide alpha-2,6-sialyltransferase (sialyltransferase 7E) [EC:2.4.99.-]
Glycosphingolipid biosynthesis - ganglio series	ko00604	K03376	N-acetylgalactosaminide alpha-2,6-sialyltransferase (sialyltransferase 7F) [EC:2.4.99.-]
Glycosphingolipid biosynthesis - ganglio series	ko00604	K12309	beta-galactosidase [EC:3.2.1.23]
Glycosphingolipid biosynthesis - ganglio series	ko00604	K12373	hexosaminidase [EC:3.2.1.52]
