Taxon	Sample	Position	Strand	Frequency	Group
porphyromonas_gingivalis	LIS002.A0101	-20	3pG>A	0.024154589371981	PreantibioticHuman
porphyromonas_gingivalis	LIS002.A0101	-21	3pG>A	0.012389380530974	PreantibioticHuman
porphyromonas_gingivalis	LIS002.A0101	-22	3pG>A	0.012779552715655	PreantibioticHuman
porphyromonas_gingivalis	LIS002.A0101	-23	3pG>A	0.012006861063465	PreantibioticHuman
porphyromonas_gingivalis	LIS002.A0101	-24	3pG>A	0.011608623548922	PreantibioticHuman
porphyromonas_gingivalis	LIS002.A0101	-25	3pG>A	0.020183486238532	PreantibioticHuman
porphyromonas_gingivalis	LIS002.A0101	1	5pC>T	0.113486842105263	PreantibioticHuman
porphyromonas_gingivalis	LIS002.A0101	2	5pC>T	0.070953436807095	PreantibioticHuman
porphyromonas_gingivalis	LIS002.A0101	3	5pC>T	0.06483300589391	PreantibioticHuman
porphyromonas_gingivalis	LIS002.A0101	4	5pC>T	0.059625212947189	PreantibioticHuman
porphyromonas_gingivalis	LIS002.A0101	5	5pC>T	0.047863247863248	PreantibioticHuman
porphyromonas_gingivalis	LIS002.A0101	6	5pC>T	0.031078610603291	PreantibioticHuman
porphyromonas_gingivalis	LIS002.A0101	7	5pC>T	0.050943396226415	PreantibioticHuman
porphyromonas_gingivalis	LIS002.A0101	8	5pC>T	0.017741935483871	PreantibioticHuman
porphyromonas_gingivalis	LIS002.A0101	9	5pC>T	0.02828618968386	PreantibioticHuman
porphyromonas_gingivalis	LIS002.A0101	10	5pC>T	0.030508474576271	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	-1	3pG>A	0.051586278050039	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	-2	3pG>A	0.043295249549008	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	-3	3pG>A	0.027417027417028	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	-4	3pG>A	0.025970399329796	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	-5	3pG>A	0.021387441732931	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	-6	3pG>A	0.022661243463103	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	-7	3pG>A	0.020697476609016	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	-8	3pG>A	0.016018907563025	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	-9	3pG>A	0.014488636363636	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	-10	3pG>A	0.013202247191011	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	-11	3pG>A	0.011404872991187	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	-12	3pG>A	0.008799318762418	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	-13	3pG>A	0.011354195513708	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	-14	3pG>A	0.010419449639327	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	-15	3pG>A	0.008415147265077	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	-16	3pG>A	0.010526315789474	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	-17	3pG>A	0.009919571045576	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	-18	3pG>A	0.010135135135135	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	-19	3pG>A	0.008472182999153	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	-20	3pG>A	0.009164420485175	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	-21	3pG>A	0.009267059814659	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	-22	3pG>A	0.008729935229513	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	-23	3pG>A	0.008523508386032	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	-24	3pG>A	0.007954545454545	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	-25	3pG>A	0.006491590439658	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	1	5pC>T	0.050895871202285	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	2	5pC>T	0.045739910313901	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	3	5pC>T	0.02953828505879	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	4	5pC>T	0.027701590784421	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	5	5pC>T	0.02545551982851	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	6	5pC>T	0.018150879183211	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	7	5pC>T	0.018686131386861	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	8	5pC>T	0.016108080020785	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	9	5pC>T	0.012095639943741	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS002.A0101	10	5pC>T	0.009470752089136	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	-1	3pG>A	0.082706766917293	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	-2	3pG>A	0.074626865671642	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	-3	3pG>A	0.036253776435045	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	-4	3pG>A	0.061764705882353	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	-5	3pG>A	0.03954802259887	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	-6	3pG>A	0.056603773584906	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	-7	3pG>A	0.034031413612566	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	-8	3pG>A	0.031830238726791	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	-9	3pG>A	0.041899441340782	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	-10	3pG>A	0.018716577540107	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	-11	3pG>A	0.02319587628866	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	-12	3pG>A	0.013698630136986	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	-13	3pG>A	0.014354066985646	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	-14	3pG>A	0.03448275862069	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	-15	3pG>A	0.016129032258065	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	-16	3pG>A	0.023017902813299	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	-17	3pG>A	0.015189873417722	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	-18	3pG>A	0.031413612565445	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	-19	3pG>A	0.016393442622951	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	-20	3pG>A	0.010050251256281	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	-21	3pG>A	0.01949860724234	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	-22	3pG>A	0.012953367875648	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	-23	3pG>A	0.010526315789474	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	-24	3pG>A	0.02808988764045	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	-25	3pG>A	0.010810810810811	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	1	5pC>T	0.080519480519481	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	2	5pC>T	0.071428571428572	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	3	5pC>T	0.057324840764331	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	4	5pC>T	0.058510638297872	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	5	5pC>T	0.055718475073314	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	6	5pC>T	0.061624649859944	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	7	5pC>T	0.040760869565217	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	8	5pC>T	0.040871934604905	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	9	5pC>T	0.030379746835443	PreantibioticHuman
streptococcus_gordonii	LIS002.A0101	10	5pC>T	0.025510204081633	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	-1	3pG>A	0.095173219151421	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	-2	3pG>A	0.073212536728697	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	-3	3pG>A	0.058914047043306	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	-4	3pG>A	0.056157849089332	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	-5	3pG>A	0.060064585575888	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	-6	3pG>A	0.051765215507906	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	-7	3pG>A	0.049166490820848	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	-8	3pG>A	0.037388724035608	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	-9	3pG>A	0.036330424193221	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	-10	3pG>A	0.032926829268293	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	-11	3pG>A	0.031299524564184	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	-12	3pG>A	0.027408303103587	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	-13	3pG>A	0.021535393818544	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	-14	3pG>A	0.025263576685896	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	-15	3pG>A	0.026108075288403	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	-16	3pG>A	0.023876404494382	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	-17	3pG>A	0.021739130434783	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	-18	3pG>A	0.021598708114655	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	-19	3pG>A	0.022890127388535	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	-20	3pG>A	0.020225147872543	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	-21	3pG>A	0.01864990877762	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	-22	3pG>A	0.020912929821034	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	-23	3pG>A	0.020230067433558	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	-24	3pG>A	0.019316795445303	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	-25	3pG>A	0.020496003279361	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	1	5pC>T	0.090083123912623	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	2	5pC>T	0.084936297776668	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	3	5pC>T	0.0701794231206	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	4	5pC>T	0.064385890352741	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	5	5pC>T	0.055614973262032	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	6	5pC>T	0.051843817787419	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	7	5pC>T	0.043911752227408	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	8	5pC>T	0.034644744568409	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	9	5pC>T	0.032397853900124	PreantibioticHuman
tannerella_forysthia	LIS002.A0101	10	5pC>T	0.029485049833887	PreantibioticHuman
treponema_denticola	LIS002.A0101	-1	3pG>A	0.076653013458163	PreantibioticHuman
treponema_denticola	LIS002.A0101	-2	3pG>A	0.068840579710145	PreantibioticHuman
treponema_denticola	LIS002.A0101	-3	3pG>A	0.044174135723432	PreantibioticHuman
treponema_denticola	LIS002.A0101	-4	3pG>A	0.042305334150828	PreantibioticHuman
treponema_denticola	LIS002.A0101	-5	3pG>A	0.041005291005291	PreantibioticHuman
treponema_denticola	LIS002.A0101	-6	3pG>A	0.035835023664638	PreantibioticHuman
treponema_denticola	LIS002.A0101	-7	3pG>A	0.023139462163853	PreantibioticHuman
treponema_denticola	LIS002.A0101	-8	3pG>A	0.027143738433066	PreantibioticHuman
treponema_denticola	LIS002.A0101	-9	3pG>A	0.030225080385852	PreantibioticHuman
treponema_denticola	LIS002.A0101	-10	3pG>A	0.025888019265503	PreantibioticHuman
treponema_denticola	LIS002.A0101	-11	3pG>A	0.025094102885822	PreantibioticHuman
treponema_denticola	LIS002.A0101	-12	3pG>A	0.01998750780762	PreantibioticHuman
treponema_denticola	LIS002.A0101	-13	3pG>A	0.020869565217391	PreantibioticHuman
treponema_denticola	LIS002.A0101	-14	3pG>A	0.015133876600699	PreantibioticHuman
treponema_denticola	LIS002.A0101	-15	3pG>A	0.025308641975309	PreantibioticHuman
treponema_denticola	LIS002.A0101	-16	3pG>A	0.018454440599769	PreantibioticHuman
treponema_denticola	LIS002.A0101	-17	3pG>A	0.019704433497537	PreantibioticHuman
treponema_denticola	LIS002.A0101	-18	3pG>A	0.02029520295203	PreantibioticHuman
treponema_denticola	LIS002.A0101	-19	3pG>A	0.015240328253224	PreantibioticHuman
treponema_denticola	LIS002.A0101	-20	3pG>A	0.021492537313433	PreantibioticHuman
treponema_denticola	LIS002.A0101	-21	3pG>A	0.018023617153512	PreantibioticHuman
treponema_denticola	LIS002.A0101	-22	3pG>A	0.017564402810305	PreantibioticHuman
treponema_denticola	LIS002.A0101	-23	3pG>A	0.016577856719953	PreantibioticHuman
treponema_denticola	LIS002.A0101	-24	3pG>A	0.010478061558612	PreantibioticHuman
treponema_denticola	LIS002.A0101	-25	3pG>A	0.012673506336753	PreantibioticHuman
treponema_denticola	LIS002.A0101	1	5pC>T	0.063414634146342	PreantibioticHuman
treponema_denticola	LIS002.A0101	2	5pC>T	0.057868736767819	PreantibioticHuman
treponema_denticola	LIS002.A0101	3	5pC>T	0.053015241882041	PreantibioticHuman
treponema_denticola	LIS002.A0101	4	5pC>T	0.046764894298527	PreantibioticHuman
treponema_denticola	LIS002.A0101	5	5pC>T	0.05	PreantibioticHuman
treponema_denticola	LIS002.A0101	6	5pC>T	0.033126293995859	PreantibioticHuman
treponema_denticola	LIS002.A0101	7	5pC>T	0.039817232375979	PreantibioticHuman
treponema_denticola	LIS002.A0101	8	5pC>T	0.025485436893204	PreantibioticHuman
treponema_denticola	LIS002.A0101	9	5pC>T	0.02828409805154	PreantibioticHuman
treponema_denticola	LIS002.A0101	10	5pC>T	0.029464822609742	PreantibioticHuman
treponema_socranskii	LIS002.A0101	-1	3pG>A	0.053249804228661	PreantibioticHuman
treponema_socranskii	LIS002.A0101	-2	3pG>A	0.059660645867543	PreantibioticHuman
treponema_socranskii	LIS002.A0101	-3	3pG>A	0.036644165863067	PreantibioticHuman
treponema_socranskii	LIS002.A0101	-4	3pG>A	0.035148514851485	PreantibioticHuman
treponema_socranskii	LIS002.A0101	-5	3pG>A	0.035422343324251	PreantibioticHuman
treponema_socranskii	LIS002.A0101	-6	3pG>A	0.03564453125	PreantibioticHuman
treponema_socranskii	LIS002.A0101	-7	3pG>A	0.027475130270014	PreantibioticHuman
treponema_socranskii	LIS002.A0101	-8	3pG>A	0.026281775096941	PreantibioticHuman
treponema_socranskii	LIS002.A0101	-9	3pG>A	0.019895783988631	PreantibioticHuman
treponema_socranskii	LIS002.A0101	-10	3pG>A	0.026631158455393	PreantibioticHuman
treponema_socranskii	LIS002.A0101	-11	3pG>A	0.021229544449359	PreantibioticHuman
treponema_socranskii	LIS002.A0101	-12	3pG>A	0.021043000914913	PreantibioticHuman
treponema_socranskii	LIS002.A0101	-13	3pG>A	0.014531043593131	PreantibioticHuman
treponema_socranskii	LIS002.A0101	-14	3pG>A	0.017023134002619	PreantibioticHuman
treponema_socranskii	LIS002.A0101	-15	3pG>A	0.014519906323185	PreantibioticHuman
treponema_socranskii	LIS002.A0101	-16	3pG>A	0.011883802816901	PreantibioticHuman
treponema_socranskii	LIS002.A0101	-17	3pG>A	0.011416490486258	PreantibioticHuman
treponema_socranskii	LIS002.A0101	-18	3pG>A	0.01588742623695	PreantibioticHuman
treponema_socranskii	LIS002.A0101	-19	3pG>A	0.009777777777778	PreantibioticHuman
treponema_socranskii	LIS002.A0101	-20	3pG>A	0.015097690941386	PreantibioticHuman
treponema_socranskii	LIS002.A0101	-21	3pG>A	0.012134831460674	PreantibioticHuman
treponema_socranskii	LIS002.A0101	-22	3pG>A	0.013402507565932	PreantibioticHuman
treponema_socranskii	LIS002.A0101	-23	3pG>A	0.014853647881171	PreantibioticHuman
treponema_socranskii	LIS002.A0101	-24	3pG>A	0.013199817933546	PreantibioticHuman
treponema_socranskii	LIS002.A0101	-25	3pG>A	0.012849931161083	PreantibioticHuman
treponema_socranskii	LIS002.A0101	1	5pC>T	0.048361310951239	PreantibioticHuman
treponema_socranskii	LIS002.A0101	2	5pC>T	0.055940023068051	PreantibioticHuman
treponema_socranskii	LIS002.A0101	3	5pC>T	0.031884057971015	PreantibioticHuman
treponema_socranskii	LIS002.A0101	4	5pC>T	0.040132200188858	PreantibioticHuman
treponema_socranskii	LIS002.A0101	5	5pC>T	0.027829313543599	PreantibioticHuman
treponema_socranskii	LIS002.A0101	6	5pC>T	0.026570048309179	PreantibioticHuman
treponema_socranskii	LIS002.A0101	7	5pC>T	0.022096850023507	PreantibioticHuman
treponema_socranskii	LIS002.A0101	8	5pC>T	0.025474956822107	PreantibioticHuman
treponema_socranskii	LIS002.A0101	9	5pC>T	0.023508137432188	PreantibioticHuman
treponema_socranskii	LIS002.A0101	10	5pC>T	0.017387427552385	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	-1	3pG>A	0.076142131979696	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	-2	3pG>A	0.086585365853659	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	-3	3pG>A	0.060535506402794	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	-4	3pG>A	0.041082164328657	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	-5	3pG>A	0.059637912673057	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	-6	3pG>A	0.054824561403509	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	-7	3pG>A	0.04178814382896	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	-8	3pG>A	0.050321199143469	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	-9	3pG>A	0.042598509052183	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	-10	3pG>A	0.030360531309298	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	-11	3pG>A	0.032673267326733	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	-12	3pG>A	0.031880977683316	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	-13	3pG>A	0.0355871886121	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	-14	3pG>A	0.035678889990089	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	-15	3pG>A	0.034	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	-16	3pG>A	0.032638259292838	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	-17	3pG>A	0.034749034749035	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	-18	3pG>A	0.038499506416584	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	-19	3pG>A	0.028906955736224	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	-20	3pG>A	0.02818270165209	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	-21	3pG>A	0.021363173957274	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	-22	3pG>A	0.032347504621072	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	-23	3pG>A	0.026694045174538	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	-24	3pG>A	0.030907278165504	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	-25	3pG>A	0.022571148184495	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	1	5pC>T	0.08300395256917	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	2	5pC>T	0.084439083232811	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	3	5pC>T	0.065337763012182	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	4	5pC>T	0.053886010362694	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	5	5pC>T	0.059085841694537	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	6	5pC>T	0.050505050505051	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	7	5pC>T	0.0403825717322	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	8	5pC>T	0.051422319474836	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	9	5pC>T	0.037111334002006	PreantibioticHuman
fusobacterium_nucleatum	LIS003.A0101	10	5pC>T	0.029779058597502	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	-1	3pG>A	0.072829131652661	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	-2	3pG>A	0.068259385665529	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	-3	3pG>A	0.072368421052632	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	-4	3pG>A	0.051696284329564	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	-5	3pG>A	0.062404870624049	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	-6	3pG>A	0.040847201210288	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	-7	3pG>A	0.046948356807512	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	-8	3pG>A	0.034626038781164	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	-9	3pG>A	0.03448275862069	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	-10	3pG>A	0.040435458786936	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	-11	3pG>A	0.030625832223702	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	-12	3pG>A	0.037650602409639	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	-13	3pG>A	0.019817073170732	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	-14	3pG>A	0.036193029490617	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	-15	3pG>A	0.027496382054993	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	-16	3pG>A	0.027576197387518	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	-17	3pG>A	0.02046783625731	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	-18	3pG>A	0.025210084033614	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	-19	3pG>A	0.021834061135371	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	-20	3pG>A	0.034883720930233	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	-21	3pG>A	0.026462395543176	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	-22	3pG>A	0.025679758308157	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	-23	3pG>A	0.015691868758916	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	-24	3pG>A	0.023845007451565	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	-25	3pG>A	0.018465909090909	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	1	5pC>T	0.086524822695036	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	2	5pC>T	0.0625	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	3	5pC>T	0.064914992272025	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	4	5pC>T	0.055910543130991	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	5	5pC>T	0.053516819571866	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	6	5pC>T	0.049698795180723	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	7	5pC>T	0.044709388971684	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	8	5pC>T	0.02808988764045	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	9	5pC>T	0.032857142857143	PreantibioticHuman
porphyromonas_gingivalis	LIS003.A0101	10	5pC>T	0.020958083832335	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	-1	3pG>A	0.057115906597109	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	-2	3pG>A	0.050508481773211	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	-3	3pG>A	0.039306709912832	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	-4	3pG>A	0.036039115161872	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	-5	3pG>A	0.033582927742419	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	-6	3pG>A	0.02870040014981	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	-7	3pG>A	0.026036568654321	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	-8	3pG>A	0.02384871429094	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	-9	3pG>A	0.021417025862069	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	-10	3pG>A	0.019996539060547	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	-11	3pG>A	0.018727688787185	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	-12	3pG>A	0.018001002197125	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	-13	3pG>A	0.01867851874557	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	-14	3pG>A	0.017488076311606	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	-15	3pG>A	0.017373149194553	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	-16	3pG>A	0.016180732835563	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	-17	3pG>A	0.016502196004925	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	-18	3pG>A	0.01587728223933	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	-19	3pG>A	0.015259390394089	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	-20	3pG>A	0.014730616394049	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	-21	3pG>A	0.014615354833714	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	-22	3pG>A	0.013981692480012	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	-23	3pG>A	0.014900202005226	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	-24	3pG>A	0.013427073128566	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	-25	3pG>A	0.013183555659568	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	1	5pC>T	0.054102539892362	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	2	5pC>T	0.051711237948652	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	3	5pC>T	0.039782082816661	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	4	5pC>T	0.038015780135151	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	5	5pC>T	0.032503470615456	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	6	5pC>T	0.027937161172886	PreantibioticHuman
pseudopropionibacterium_propionicum	LIS003.A0101	7	5pC>T	0.024245753069952	PreantibioticHuman
