Host_Genus	Protein	Species	Count	PC1code	PC2code	PC1nomodcode	PC2nomodcode
Alouatta	Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps	Selenomonas sp. oral taxon 892	5.0	pc1p5	none	pc1p8nomod	none
Alouatta	Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps	Shewanella bicestrii	1.0	pc1p5	none	pc1p8nomod	none
Alouatta	Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps	Solobacterium moorei	2.0	pc1p5	none	pc1p8nomod	none
Alouatta	Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps	Streptococcus marmotae	2.0	pc1p5	none	pc1p8nomod	none
Alouatta	Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps	Streptococcus merionis	1.0	pc1p5	none	pc1p8nomod	none
Alouatta	Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps	Streptococcus mutans	8.0	pc1p5	none	pc1p8nomod	none
Alouatta	Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps	Treponema medium	1.0	pc1p5	none	pc1p8nomod	none
Alouatta	Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps	Treponema primitia	1.0	pc1p5	none	pc1p8nomod	none
Alouatta	Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps	Treponema socranskii	21.0	pc1p5	none	pc1p8nomod	none
Alouatta	Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps	Treponema sp. OMZ 838	2.0	pc1p5	none	pc1p8nomod	none
Alouatta	Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps	Treponema vincentii	3.0	pc1p5	none	pc1p8nomod	none
Alouatta	Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps	Veillonellaceae bacterium DNF00751	4.0	pc1p5	none	pc1p8nomod	none
Alouatta	Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps	Zhihengliuella sp. ISTPL4	1.0	pc1p5	none	pc1p8nomod	none
Alouatta	Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps	[Clostridium] citroniae	2.0	pc1p5	none	pc1p8nomod	none
Alouatta	Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps	[Eubacterium] brachy	148.0	pc1p5	none	pc1p8nomod	none
Alouatta	Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps	[Eubacterium] yurii	3.0	pc1p5	none	pc1p8nomod	none
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Actinobacillus pleuropneumoniae	16.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Actinobacillus succinogenes	13.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Actinobacillus ureae	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Aeromonas caviae	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Aeromonas salmonicida	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Aeromonas schubertii	17.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Aeromonas sp. CU5	3.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Aggregatibacter actinomycetemcomitans	88.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Aggregatibacter aphrophilus	65.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Aggregatibacter segnis	3.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Aggregatibacter sp. oral taxon 458	40.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Algicola sagamiensis	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Alteromonas sp. RKMC-009	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Arenibacter latericius	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Azoarcus sp. SY39	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Azonexus hydrophilus	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Azotobacter chroococcum	2.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Bacteroides cellulosilyticus	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Bacteroides fragilis	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Bacteroides oleiciplenus	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Bacteroides pyogenes	2.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Bibersteinia trehalosi	22.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Candidatus Enterovibrio luxaltus	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Capnocytophaga cynodegmi	3.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Capnocytophaga gingivalis	23.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Capnocytophaga granulosa	15.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Capnocytophaga haemolytica	42.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Capnocytophaga leadbetteri	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Capnocytophaga ochracea	6.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Capnocytophaga sp. H2931	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Capnocytophaga sp. H4358	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Capnocytophaga sp. oral taxon 329	3.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Capnocytophaga sp. oral taxon 332	22.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Capnocytophaga sp. oral taxon 338	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Capnocytophaga sp. oral taxon 863	8.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Capnocytophaga sp. oral taxon 878	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Capnocytophaga sputigena	3.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Cardiobacterium hominis	236.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Cardiobacterium valvarum	19.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Chromohalobacter japonicus	4.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Citreicella sp. SE45	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Dichelobacter nodosus	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Enterobacter cloacae	3.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Enterobacter hormaechei	3.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Enterobacter mori	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Ferrimonas balearica	7.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Ferrimonas futtsuensis	3.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Gallibacterium anatis	18.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Glaciecola sp. HTCC2999	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Haemophilus haemolyticus	21.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Haemophilus influenzae	15.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Haemophilus massiliensis	8.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Haemophilus parainfluenzae	11.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Haemophilus pittmaniae	7.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Haemophilus sp. HMSC061E01	16.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Haemophilus sp. HMSC066D02	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Haemophilus sp. HMSC066D03	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Haemophilus sp. HMSC61B11	7.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Haemophilus sp. HMSC71H05	8.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Haemophilus sp. oral taxon 851	2.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Histophilus somni	4.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Idiomarina sediminum	5.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Kingella negevensis	6.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Klebsiella aerogenes	3.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Klebsiella quasipneumoniae	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Klebsiella quasivariicola	2.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Lacinutrix sp. Bg11-31	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Lautropia mirabilis	16.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Leeuwenhoekiella nanhaiensis	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Mannheimia granulomatis	39.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Mannheimia sp. USDA-ARS-USMARC-1261	2.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Mannheimia varigena	12.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Marinimicrobium agarilyticum	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Marinobacterium aestuarii	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Mediterranea massiliensis	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Methylocaldum marinum	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Methylomonas denitrificans	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Methylosarcina fibrata	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Microbulbifer agarilyticus	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Necropsobacter massiliensis	18.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Neisseria elongata	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Neisseria macacae	2.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Neisseria meningitidis	4.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Neisseria mucosa	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Neisseria polysaccharea	2.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Neisseria sp. 10022	5.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Neisseria sp. 10023	15.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Neisseria sp. GT4A_CT1	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Neisseria sp. HMSC061B04	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Neisseria sp. HMSC064D07	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Neisseria sp. HMSC078C12	2.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Neisseria sp. HMSC70E02	4.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Neisseria sp. oral taxon 020	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Oceanimonas sp. GK1	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Oceanisphaera profunda	4.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Oleiphilus messinensis	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Ornithobacterium rhinotracheale	4.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Ottowia sp. Marseille-P4747	46.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Ottowia sp. oral taxon 894	24.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Parashewanella curva	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Pasteurella dagmatis	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Pasteurella multocida	26.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Pasteurellaceae bacterium NI1060	9.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Phocaeicola abscessus	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Photorhabdus laumondii	2.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Porphyromonas catoniae	4.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Porphyromonas gingivalis	7.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Porphyromonas gulae	65.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Porphyromonas levii	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Porphyromonas sp. KLE 1280	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Prevotella buccae	4.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Prevotella intermedia	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Prevotella marshii	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Prevotella nigrescens	3.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Prevotella oralis	7.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Pseudoalteromonas arctica	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Pseudoalteromonas atlantica	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Pseudoalteromonas rubra	2.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Pseudomonas aeruginosa	2.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Pseudomonas alcaligenes	2.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Pseudomonas azotifigens	8.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Pseudomonas balearica	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Pseudomonas furukawaii	3.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Pseudomonas guangdongensis	4.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Pseudomonas litoralis	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Pseudomonas mendocina	2.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Pseudomonas oryzae	2.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Pseudomonas sp. 10B238	4.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Pseudomonas sp. LPH1	3.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Pseudomonas sp. S-6-2	2.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Pseudomonas stutzeri	4.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Psychrobacter sp. 1501(2011)	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Raoultella planticola	3.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Reinekea blandensis	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Rodentibacter pneumotropicus	10.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Salipiger profundus	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Serratia ficaria	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Serratia plymuthica	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Serratia sp. FS14	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Shewanella pealeana	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Shewanella putrefaciens	6.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Shewanella sp. MR-4	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Succinimonas amylolytica	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Tannerella sp. oral taxon HOT-286	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Thauera chlorobenzoica	6.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Thauera humireducens	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Thauera hydrothermalis	2.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Thauera sp. MZ1T	4.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Vibrio campbellii	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Vibrio coralliilyticus	3.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Vibrio fluvialis	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Vibrio hyugaensis	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Vibrio sp. HBUAS61001	2.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Xenorhabdus bovienii	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Yangia sp. CCB-MM3	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	Yersinia ruckeri	1.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	[Mannheimia] succiniciproducens	32.0	none	pc2p6	none	pc2p3nomod
Alouatta	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-)	gamma proteobacterium NOR5-3	5.0	none	pc2p6	none	pc2p3nomod
Alouatta	Oligopeptidase A (EC 3.4.24.70)	Achromobacter denitrificans	2.0	pc1n7	none	pc1n7nomod	none
Alouatta	Oligopeptidase A (EC 3.4.24.70)	Achromobacter xylosoxidans	1.0	pc1n7	none	pc1n7nomod	none
Alouatta	Oligopeptidase A (EC 3.4.24.70)	Acidovorax avenae	1.0	pc1n7	none	pc1n7nomod	none
